0	0	0	0	0
0	-9.5251e-21	-8.8753e-24	4.1617e-20	-6.6154e-25
0	-1.9214e-20	-4.1248e-23	8.314e-20	-1.0747e-23
0	-2.9104e-20	-1.4805e-22	1.2368e-19	1.7687e-22
0	-3.9721e-20	5.8004e-23	1.6488e-19	1.5598e-22
0	-4.922e-20	3.397e-21	2.0611e-19	-1.408e-22
0	-5.7237e-20	-1.5956e-21	2.4912e-19	-2.2783e-21
0	-6.5091e-20	-1.1478e-21	2.9017e-19	1.782e-21
0	-8.4214e-20	6.1457e-22	3.2355e-19	3.3019e-21
0	-9.0295e-20	1.3627e-20	3.6207e-19	7.6861e-21
0	-1.0462e-19	-5.3963e-21	4.0583e-19	-9.4256e-21
0	-1.1221e-19	-3.2165e-22	4.6208e-19	4.5029e-21
0	-1.1984e-19	-7.5194e-21	4.7661e-19	-9.6477e-22
0	-1.4127e-19	1.0297e-20	5.3377e-19	5.0593e-21
0	-1.5999e-19	-3.2254e-21	5.7836e-19	5.5932e-21
0	-1.6216e-19	1.3001e-20	6.0352e-19	9.8709e-21
0	-1.7969e-19	-4.4427e-20	6.3325e-19	1.8835e-20
0	-1.6543e-19	3.248e-21	7.6271e-19	-1.3875e-20
0	-2.0308e-19	-3.0272e-20	6.1259e-19	-4.0577e-20
0	-1.6823e-19	-2.526e-20	7.4561e-19	-7.9112e-20
0	-2.0219e-19	6.618e-20	7.8072e-19	8.9552e-20
0	-1.5322e-19	1.2885e-20	8.5266e-19	1.4079e-19
0	-2.3261e-19	-2.0535e-20	8.6347e-19	-2.409e-20
0	-3.6003e-19	3.0091e-20	1.0302e-18	1.1822e-19
0	-3.3227e-19	-1.2102e-19	9.1973e-19	3.3806e-20
0	-2.3208e-19	2.9214e-19	8.9321e-19	-9.7841e-20
0	-4.8645e-19	1.4126e-19	1.1845e-18	1.7801e-19
0	-2.4135e-19	3.3276e-19	1.2772e-18	2.058e-19
0	-3.3006e-19	-1.2922e-19	1.0814e-18	-4.4924e-20
0	-3.6055e-19	4.0289e-19	1.0295e-18	-6.6343e-20
0	-5.6091e-19	-1.7712e-19	1.2467e-18	8.6762e-20
0	-2.4131e-19	-2.4323e-22	1.1419e-18	3.7648e-19
0	-5.1038e-19	1.0199e-19	9.9042e-19	-3.2938e-19
