0.000000000000000000e+00	1.011721791056501285e+00	3.049508989028245670e-23	3.044485883161326816e-24	3.807920891100243454e-25	3.041581570222215224e-25	3.618792757395940283e-25	2.968663824801255786e-27
4.837770213655283591e+00	9.387554957809048917e-01	6.613468513118342385e-02	2.066506285595663076e-03	1.112887322750040573e-03	2.483080926718419373e-03	9.402101586214159411e-04	2.289254507273994627e-04
9.675540427310567182e+00	8.784179499757412968e-01	1.201206062456350032e-01	4.164549410169426230e-03	2.165890081828276102e-03	4.596846040661951155e-03	1.741455042414886316e-03	5.144942600502952056e-04
1.451331064096584811e+01	8.284460321177478104e-01	1.641388304777593177e-01	6.275476962988437574e-03	3.176554041676481546e-03	6.410354766529356534e-03	2.429110784053608446e-03	8.454319057460005574e-04
1.935108085462113081e+01	7.869826260128547357e-01	1.999791273677966608e-01	8.385630615088575379e-03	4.158305508167476142e-03	7.979610816877315618e-03	3.023923993874849583e-03	1.212566741841516159e-03
2.418885106827641707e+01	7.525037800168099533e-01	2.291101692524084021e-01	1.048520381016990362e-02	5.121320475314487808e-03	9.350022415357246361e-03	3.542851992035071351e-03	1.608443094406028333e-03
2.902662128193169622e+01	7.237589346262185419e-01	2.527371373138248556e-01	1.256734207433581919e-02	6.073219436182867963e-03	1.055840154399870223e-02	3.999751095969212786e-03	2.027004965971097167e-03
3.386439149558698603e+01	6.997218738269412874e-01	2.718489928022600477e-01	1.462743659452262271e-02	7.019621847998079069e-03	1.163458808016448222e-02	4.405940372451950908e-03	2.463337532162522721e-03
3.870216170924226162e+01	6.795504762391525455e-01	2.872572675699938127e-01	1.666257147402579880e-02	7.964587733154221763e-03	1.260276878060830399e-02	4.770663327540460540e-03	2.913455932026000339e-03
4.353993192289755143e+01	6.625536872801547350e-01	2.996278954077191137e-01	1.867109294029874536e-02	8.910968620146335339e-03	1.348254809538276117e-02	5.101465959537432489e-03	3.374132753262065309e-03
4.837770213655283413e+01	6.481644168177701504e-01	3.095073327061642621e-01	2.065227511660172599e-02	9.860685750847229120e-03	1.428981721438334941e-02	5.404506280267678750e-03	3.842757170466741014e-03
5.321547235020811684e+01	6.359172992198576235e-01	3.173439929713499641e-01	2.260606206825159503e-02	1.081495001537110048e-02	1.503745912390778115e-02	5.684807687496199781e-03	4.317219970266890014e-03
5.805324256386339954e+01	6.254304434368773702e-01	3.235058359138651696e-01	2.453286993381105854e-02	1.177443527030382076e-02	1.573592042021508194e-02	5.946466338833771882e-03	4.795819742594787521e-03
6.289101277751868224e+01	6.163904572662103343e-01	3.282948010013488349e-01	2.643343624411851472e-02	1.273941442610335498e-02	1.639367489804169353e-02	6.192820846877169008e-03	5.277186373801031477e-03
6.772878299117397205e+01	6.085401583785906565e-01	3.319586515925662118e-01	2.830870617354258947e-02	1.370986585395284583e-02	1.701759926458546596e-02	6.426591114344587345e-03	5.760218678918462357e-03
7.256655320482924765e+01	6.016684900764686095e-01	3.347006942061830359e-01	3.015974758447410864e-02	1.468555617914852306e-02	1.761327752782705300e-02	6.649991897309353618e-03	6.244033585090295185e-03
7.740432341848452324e+01	5.956022462354597646e-01	3.366877541336693036e-01	3.198768841995069251e-02	1.566610433047580311e-02	1.818524751240578954e-02	6.864825675677608229e-03	6.727924748862062349e-03
8.224209363213981305e+01	5.901992808456095752e-01	3.380567202145950412e-01	3.379367135299416597e-02	1.665103074874427561e-02	1.873720043616420444e-02	7.072558582910211909e-03	7.211328875483603504e-03
8.707986384579510286e+01	5.853429358027308904e-01	3.389199154712851936e-01	3.557882168141977136e-02	1.763979487868247431e-02	1.927214242947886472e-02	7.274382468937743915e-03	7.693798323966154207e-03
