1.057663328771795049e-19	2.012658701886630482e-03	5.501861225352839072e-03	6.577903021130455941e-02	1.966959547200374525e-01	3.583515569479828189e-02	4.250925535419784078e-22	3.729177591921600564e-21	3.714035109744418895e-20	1.377001814151794282e-19	3.709344239610989557e-20	1.007328801988441672e-02	5.227940348912255714e-17	4.900154589627448455e-12	4.872451026613185310e-08	2.246160597299088259e-18	1.009046558534228018e-13	5.171695963945348393e-10	1.324390844697470018e-12	2.661410193761741559e-16	2.096881235047050986e-09
4.385103362780676806e-01	9.511992692354640750e-23	1.103959554743263666e-19	1.990546286274276539e-21	3.453374479067142720e-18	5.880328394161928311e-17	2.596877721442060645e-03	6.030316977570441238e-03	6.481589335668316854e-02	8.089104380704983853e-20	1.280513128765296826e-02	1.230165468872826194e-08	3.616216969857213979e-17	3.015184219941138138e-02	1.946535370057542440e-10	1.819138778903945808e-14	2.911982127900604837e-13	2.579366431794158018e-02	1.763661173324407860e-01	5.510294819068657492e-14	8.054185076457671778e-08
2.740939424319370868e-07	3.266816763443559663e-23	2.037275391105786489e-19	3.952881410070114641e-18	6.738218087305347581e-10	3.682769713358949340e-11	2.000962711565692879e-03	6.698770762329784093e-03	4.023574447411028265e-02	7.739990491734291095e-06	7.287860140537984199e-03	1.420635795908642882e-06	4.467826259141915831e-08	3.863237570797935353e-09	4.285132864203018005e-02	6.836955766676039797e-08	8.409761451431255197e-02	1.844524448908981508e-05	8.314026985755551156e-05	1.188630688451067575e-06	4.228072191157590309e-06
9.669750883063351216e-24	1.154724865994107049e-28	9.611427033431636556e-30	1.743890996264713929e-27	1.743522850476048309e-23	5.142139817262883548e-24	2.123908184279043720e-03	1.009874184255048213e-02	3.608795013517011180e-02	2.250952050331204357e-11	7.491199591325515877e-08	7.883038263042433692e-15	2.478528321128429012e-17	8.340169877868567774e-12	3.156314792539870878e-03	1.611374638848649407e-14	8.851119088418056557e-02	8.626988413017229462e-02	4.241981426534339289e-10	2.590804579962073169e-12	8.915998880064523601e-10
2.846737144795490875e-18	5.342783777419509490e-15	1.950680690995134869e-17	1.090556648123244994e-02	2.879088967550975867e-13	8.470692021261646569e-16	1.561941711032538470e-03	5.047949948664828476e-03	1.121986087996980526e-03	2.806739018932250601e-14	3.316416281623601591e-03	3.033126454904303760e-12	8.699138024098446338e-11	4.675553622507631989e-14	7.364940300090863409e-10	1.580062274096024656e-03	3.818683535060579007e-11	1.385271492486646714e-11	1.469659899166819059e-13	2.175071977994157891e-11	2.776363872886157223e-14
3.743091429506823498e-01	1.104146488665378607e-18	2.350946748378907157e-19	5.914303751450536180e-19	2.612882760552355173e-18	3.522780145762463203e-28	1.558321261496133656e-03	5.055555348144553755e-03	4.072819830485329556e-02	5.660048978563476408e-06	1.594036802850423359e-02	4.333750331276975398e-03	2.797527498552162475e-13	3.723799085757266297e-06	3.897980809309002170e-09	3.366007922414974845e-11	6.100728717717090571e-05	8.242095477192720672e-09	1.899383623081062967e-04	1.155162882248442769e-05	6.450944735684455145e-01
1.309799417862147486e+00	2.023388932453696655e-04	6.164965747646107032e-04	2.002684459563122341e-02	9.660334087819798617e-19	9.251319459262350895e-06	1.078732535797238308e-04	4.819896867837282668e-03	1.598413344700077189e-08	1.494686072657509446e-11	5.831395237270977673e-03	2.047660652043037030e-02	9.234332092852066455e-13	1.491419258925352040e-10	2.456424091460070709e-08	3.403666655155726346e-13	3.993882115627134217e-08	5.103464819433165924e-08	4.461610812935079508e-07	1.882870331366913756e-03	4.981274052300569549e-02
1.312524537924139922e+00	8.623857995153350909e-13	4.601133432910945164e-05	1.796297716000475747e-02	2.383985179452073690e-09	5.486850251573613516e-10	3.534274987641075052e-04	4.933295038865613720e-03	1.657497726290359241e-02	6.246826612373708627e-03	5.360211664402892220e-03	1.903620432236963547e-02	1.953813417886530058e-03	1.229147833784165894e-02	4.771648973974430049e-04	1.091582984911533549e-02	5.922571502312307806e-04	2.717940870062390910e-03	1.084878129456423763e-02	3.100832816092937566e-02	4.791279563209093623e-02
3.482045198067301728e-01	8.427927272648752442e-19	5.509637013916639568e-18	2.681922158680941886e-21	1.348043644946337110e-14	7.633908879696181388e-18	1.491151657554583938e-03	5.027928147969613210e-03	2.720155218842718048e-02	4.890547020241714203e-08	1.010267534301559876e-02	5.226646350747843686e-03	5.346795212699470579e-09	3.610912949760149843e-03	3.879180383387861353e-11	7.112933725649592655e-05	2.279882033172025445e-05	2.781144670248935552e-08	1.215873401349632258e-03	2.644184425119088178e-05	3.057593526427714314e-01
4.719448537401571320e-10	1.255606878661685781e-12	1.997635352045144792e-12	3.349228102299502130e-02	1.427861380638254478e-08	2.054185822710397596e-10	7.926784054001475904e-04	2.193549068787344677e-03	2.393139416571847561e-12	2.455259258224676194e-10	9.623140658085359394e-13	2.058474193520154807e-10	9.380259526692354827e-03	6.501820682098175853e-04	8.227058907894451637e-11	1.880809269766921255e-02	2.733309129473399116e-07	1.327702583032251934e-15	1.752441287237903494e-06	6.262742219157901857e-02	3.612549621108962359e-05
