1.311035727900581833e+03	2.352682772839826686e-01	1.484113083834839031e-01	2.602707700626906151e-01	1.632548871669847468e-01	7.704381387937750403e-02	3.311182248280902796e-02	8.263912074011313391e-02
1.315873498114237009e+03	2.346531411003502932e-01	1.480073184440842959e-01	2.606757613645385163e-01	1.635355115033312046e-01	7.713915367563917158e-02	3.315996178946692408e-02	8.282915212203115218e-02
1.320711268327892412e+03	2.340417514677356203e-01	1.476056739591941336e-01	2.610779534160203030e-01	1.638140000462010026e-01	7.723451627894814542e-02	3.320843616101894907e-02	8.301766867032346620e-02
1.325549038541547588e+03	2.334340845050504598e-01	1.472063612763413465e-01	2.614773719093974602e-01	1.640903783367631263e-01	7.732988597538159592e-02	3.325723145976717393e-02	8.320468653674048531e-02
1.330386808755202765e+03	2.328301165050599697e-01	1.468093668225731729e-01	2.618740421906212701e-01	1.643646714152543209e-01	7.742524755649726753e-02	3.330633386992165601e-02	8.339022163951402555e-02
1.335224578968857941e+03	2.322298239327064140e-01	1.464146771039914197e-01	2.622679892655307432e-01	1.646369038333459767e-01	7.752058630542407736e-02	3.335572989101698999e-02	8.357428966742599941e-02
1.340062349182513572e+03	2.316331834234559017e-01	1.460222787052908311e-01	2.626592378059238730e-01	1.649070996661868294e-01	7.761588798332381967e-02	3.340540633146003163e-02	8.375690608380044477e-02
1.344900119396168748e+03	2.310401717816676914e-01	1.456321582892999567e-01	2.630478121555043236e-01	1.651752825241292744e-01	7.771113881621412312e-02	3.345535030220617156e-02	8.393808613042018363e-02
1.349737889609823924e+03	2.304507659789857832e-01	1.452443025965251822e-01	2.634337363357074357e-01	1.654414755641485379e-01	7.780632548214326538e-02	3.350554921056163316e-02	8.411784483136985902e-02
1.354575659823479100e+03	2.298649431527526321e-01	1.448586984446970094e-01	2.638170340514067735e-01	1.657057015009623380e-01	7.790143509870722793e-02	3.355599075410924115e-02	8.429619699680646061e-02
