0.000000000000000000e+00	1.051449138970255159e+00	-9.999999999999975922e-03	-9.999999999999877043e-03	-7.397909597751702558e-03	-9.999999999971576764e-03	-9.999999999552569921e-03	-6.148681412667591530e-03
9.675540427310567182e+00	9.036242273859811380e-01	1.207801693015060907e-01	-7.787302124149414993e-03	-6.097992066880809914e-03	-6.453483677904382244e-03	-2.864642770164325686e-03	-3.298428088077460206e-03
1.935108085462113081e+01	8.035719548642155097e-01	2.059958999581424088e-01	-3.236733784183536133e-03	-3.739910278156813490e-03	-2.879965073158964953e-03	2.230158865149595507e-04	-2.031713613063874067e-03
2.902662128193169622e+01	7.351686963033157163e-01	2.610657032137043143e-01	1.855344839106940272e-03	-1.548976571264065218e-03	3.966705444939852814e-04	1.821143650044803252e-03	-8.560340190930740018e-04
3.870216170924226162e+01	6.877457383276496250e-01	2.961961765674225866e-01	6.926519619497592019e-03	5.602460839059966551e-04	3.334348141399376148e-03	2.864406006572197544e-03	2.751132138601700312e-04
4.837770213655283413e+01	6.542415769796420255e-01	3.181440967304400291e-01	1.183329910158810103e-02	2.632441411101302860e-03	5.971026076068986985e-03	3.694089432757112056e-03	1.386018228708855819e-03
5.805324256386339954e+01	6.299813698567549025e-01	3.313825070697082320e-01	1.656368477083456497e-02	4.691957960168222780e-03	8.358330962215007945e-03	4.434788211444128103e-03	2.489909129180321173e-03
6.772878299117397205e+01	6.118698627250009903e-01	3.388725578429534480e-01	2.113959621067756575e-02	6.752146282905203273e-03	1.054226113748527385e-02	5.132082397181208545e-03	3.594041364100601741e-03
7.740432341848452324e+01	5.978574160846555907e-01	3.425744528810453216e-01	2.558614884715791279e-02	8.820017216620913356e-03	1.255946649328409589e-02	5.802814770647139742e-03	4.702231666892089587e-03
8.707986384579510286e+01	5.865866073111450918e-01	3.437857108580039678e-01	2.992367140802374217e-02	1.089877258039615923e-02	1.443813236613392462e-02	6.453421275699584674e-03	5.816232160899646210e-03
9.675540427310566827e+01	5.771583014143301105e-01	3.433651119155425313e-01	3.416691152346604948e-02	1.298928054339684203e-02	1.619981804917317372e-02	7.086594180973945778e-03	6.936530333418437604e-03
1.064309447004162337e+02	5.689767880634424291e-01	3.418809648595053097e-01	3.832612776564232188e-02	1.509098024917543412e-02	1.786115715951648239e-02	7.703690777685179292e-03	8.062839085332992872e-03
1.161064851277267991e+02	5.616472554559877040e-01	3.397092706133021944e-01	4.240838437743460476e-02	1.720245438656503589e-02	1.943518123487301269e-02	8.305595159759711354e-03	9.194406732376861000e-03
1.257820255550373645e+02	5.549079113402723973e-01	3.370987136881740120e-01	4.641860129406160523e-02	1.932179792925522999e-02	2.093228651464899143e-02	8.893020598961690754e-03	1.033021659492423458e-02
1.354575659823479441e+02	5.485850418450832766e-01	3.342136913698373069e-01	5.036030671661183289e-02	2.144685722602510114e-02	2.236092267776158132e-02	9.466611720715242470e-03	1.146911640426279307e-02
1.451331064096584669e+02	5.425632565349141068e-01	3.311628021818615042e-01	5.423614581588499101e-02	2.357538479305671189e-02	2.372808005884862598e-02	1.002697648254830161e-02	1.260990209318190412e-02
1.548086468369690749e+02	5.367657878514404679e-01	3.280177072461167853e-01	5.804821293839147744e-02	2.570513858165233978e-02	2.503963524237675167e-02	1.057469455284901563e-02	1.375137154746850811e-02
1.644841872642796261e+02	5.311414473612428022e-01	3.248256177399806433e-01	6.179826319585018934e-02	2.783394441082449877e-02	2.630059834161253135e-02	1.111031847908911310e-02	1.489235843169456341e-02
1.741597276915902057e+02	5.256559893713073084e-01	3.216175623290916108e-01	6.548784423679732125e-02	2.995973388308493038e-02	2.751529219710758742e-02	1.163437318957517494e-02	1.603175275332943336e-02
1.838352681189008138e+02	5.202863926096076286e-01	3.184138606180382802e-01	6.911837633604785147e-02	3.208056597800777732e-02	2.868748427545021740e-02	1.214735554557116667e-02	1.716851259756965037e-02
1.935108085462113081e+02	5.150170739309593015e-01	3.152277467750082551e-01	7.269119962240255806e-02	3.419463780856601964e-02	2.982048546776263839e-02	1.264973435625209308e-02	1.830166999934073821e-02
2.031863489735219162e+02	5.098373812068701660e-01	3.120677684382174855e-01	7.620760079616206717e-02	3.630028822768208152e-02	3.091722548738119053e-02	1.314195085739560190e-02	1.943033294658216142e-02
2.128618894008324673e+02	5.047399331623164676e-01	3.089393747757397390e-01	7.966882732742311402e-02	3.839599677204166145e-02	3.198031151368363467e-02	1.362441954939730415e-02	2.055368485968798661e-02
