1.367654876139274590e-02	2.945708940866559582e-03	5.615840017460539940e-04	2.955985713849173732e-03	6.674884073359485021e-18	2.481827221585704656e-31	3.577588161671593249e-03	1.064018525922527485e-02	1.526896528607799876e-02	4.943744386782073462e-05	9.047341884953717921e-04	1.832631762804613458e-03	3.321608020662863547e-03	3.215709459174748847e-02	4.607759735428059605e-04	2.882474476536450378e-02	1.589618153990699330e-19	7.173927822331655109e-03	1.356078505438203154e-03	4.220877648503759683e-02	6.979537913783206938e-04
1.613504004295172184e-02	3.255923036371678216e-03	3.057192833227165567e-04	2.923245819201835804e-03	1.886346515781422944e-24	1.293842533375504522e-28	3.887308368406828824e-03	1.211763924646058928e-02	1.832837892660735615e-02	9.711652013404573369e-21	2.548021108765863860e-04	2.071992412803312297e-03	3.788559793434013740e-03	3.599678541873103932e-02	2.713174681042829065e-04	3.532139460330372543e-02	3.275500259560824202e-18	7.509027271817137958e-03	1.310051984257666266e-03	4.923768520635161960e-02	4.071723892012656955e-04
1.759106591123378235e-02	3.265759806600459624e-03	1.943383911561314415e-06	2.607980119154450823e-03	1.014917220835491223e-34	8.269638153418690014e-34	3.868284706680627690e-03	1.294918426506218474e-02	2.023514824934483439e-02	5.879129210786329751e-34	8.769211577238471679e-31	2.176213490762408768e-03	3.973821427108325047e-03	3.723377333193759325e-02	1.246523304097557214e-12	3.970169503881508521e-02	2.001937328773042893e-24	7.177209397420392968e-03	1.276938724983611804e-03	5.316996365450078060e-02	2.180929810507166720e-37
1.826216335973597157e-02	3.130242623502923430e-03	1.361858787549363984e-16	2.204371988701618948e-03	3.466401589426625318e-23	4.272076031205451487e-26	3.766405753096334005e-03	1.341302916447979950e-02	2.126352202612440470e-02	1.691076672952347108e-21	4.114680672481564630e-23	2.045270811026325599e-03	4.022160655573043218e-03	3.714827197961274863e-02	1.654339930594779814e-21	4.179560863647691776e-02	1.042581033040218144e-18	6.685276806780003460e-03	1.231785459559877130e-03	5.493162090332076586e-02	4.675706222283069457e-18
1.841408546546863950e-02	2.977222984643194958e-03	2.885786262687035945e-17	1.851717502013029357e-03	2.668772881573919156e-20	1.850235213336957301e-22	3.688191399088027768e-03	1.389475040849306488e-02	2.159923898692689762e-02	4.177334868777413400e-19	2.862818429421025528e-20	1.928367632224604541e-03	4.014090494589794139e-03	3.656219941084887931e-02	1.399050395369745863e-19	4.216135126648155179e-02	1.155702865726750436e-17	6.802285838119296983e-03	1.112283384612209637e-03	5.544887101232681692e-02	8.651711041157278802e-15
1.826551083912159382e-02	2.866259619672928329e-03	1.430107767143538890e-16	1.625386118815651260e-03	7.857433917994992121e-20	5.749362328721668437e-24	3.653240486277819967e-03	1.456691003199119851e-02	2.154248097220902436e-02	9.544461733336988292e-19	1.217280825806559572e-19	1.837906735518172237e-03	4.043840870908702728e-03	3.614684646959890474e-02	2.340503048631399015e-23	4.135078729135824999e-02	9.687892262878223816e-18	7.495674942527692959e-03	9.171621327398818153e-04	5.545270383560653438e-02	6.592676296998050910e-21
1.798599134230423335e-02	2.796150318842128765e-03	3.747663243440008675e-20	1.528378357778999294e-03	2.883293293870821106e-24	4.742983830810723112e-23	3.639238914779736704e-03	1.539215139893451191e-02	2.116275962833779126e-02	1.096602042589435269e-22	8.554784630656544180e-23	1.733398542279835112e-03	4.146492507160287611e-03	3.592056278914251138e-02	8.198310142847251903e-24	4.003548865573423876e-02	1.835999085300769019e-21	8.490148065208768385e-03	5.571419481347773253e-04	5.501526501654688955e-02	3.405334815542384548e-25
1.766106036996389211e-02	2.742680699882990049e-03	3.221874587259828135e-20	1.520916914408747050e-03	1.910849494610699875e-24	1.385499221302611573e-21	3.645349785886012502e-03	1.631729960115564995e-02	2.059396252396299490e-02	8.760725178728700902e-23	1.130916148733642917e-21	1.618384298766881082e-03	4.296778497986270505e-03	3.578511439806703748e-02	7.041647415035747252e-24	3.864241087686306336e-02	9.937658145100814238e-22	9.566295176026065952e-03	1.722095519377927965e-04	5.430649178281163336e-02	1.188797244468374421e-21
1.734061812671758643e-02	2.692780909780512731e-03	4.909573704602428249e-18	1.544801425817817365e-03	1.173728690319858724e-22	7.050368757598425432e-20	3.636242957668934638e-03	1.715658392821607994e-02	1.987096474996615653e-02	1.067228002145407569e-20	2.619310540145838548e-19	1.497302365655961507e-03	4.380633925258754259e-03	3.555078475809323596e-02	5.466818720199644315e-21	3.750390221106302685e-02	1.080972797798770596e-19	1.054131779824972817e-02	1.271748301078634165e-14	5.326349427761771504e-02	1.992702133405850780e-18
1.704922861300081291e-02	2.622177649526912999e-03	1.385642751397077069e-17	1.577727514253671670e-03	3.087182222605672453e-22	2.976494843272015462e-20	3.583382106477871198e-03	1.783153301700967849e-02	1.908289255774544418e-02	2.138354914250002751e-20	4.941986994908607518e-18	1.395415307874965649e-03	4.338144224305329893e-03	3.505333842443989628e-02	2.192292579329157716e-21	3.672467167922574549e-02	1.018376829110147911e-19	1.134059969644611414e-02	8.334566601209575298e-15	5.187793900288283078e-02	3.329354942650714096e-17
1.680387379322142993e-02	2.522861316371430296e-03	5.979760313292522261e-24	1.608287842566397206e-03	3.601587051463342519e-29	2.163139498413977861e-24	3.508544682456220601e-03	1.838267067607962657e-02	1.832744133981554016e-02	2.346807372853211042e-27	1.542127012934210756e-22	1.287138981629258518e-03	4.227541395836114345e-03	3.433891259554732595e-02	1.488144502126538314e-26	3.621933127187982465e-02	2.450901300411408102e-26	1.186559087122467104e-02	3.500831866101281934e-09	5.031227811030453134e-02	9.440799184464025065e-19
1.663598165365761175e-02	2.404540600127865087e-03	3.131971868070131616e-23	1.625413894629983407e-03	8.109213344916361379e-29	2.261161327312534207e-27	3.432549772483778783e-03	1.880595838898918917e-02	1.759735189830656521e-02	5.033395035867573901e-24	2.547986246400787902e-15	1.173885311877502285e-03	3.977903586348353199e-03	3.325583028009849312e-02	1.500093768864728575e-19	3.597379844242389046e-02	4.412599928439274464e-25	1.216466330612084659e-02	2.682384937524140249e-04	4.859542294962810455e-02	3.338883549105360583e-13
1.643507011452104843e-02	2.278765504016260022e-03	6.428107642106521182e-18	1.677699314904352755e-03	2.421828924269248509e-20	2.603864504403438584e-19	3.345705636499976023e-03	1.905670829065422497e-02	1.681418001116037966e-02	1.038729966808623197e-20	1.350044330113384387e-04	1.051461952720242603e-03	3.757809757425279156e-03	3.210904667526881529e-02	3.159772561406153241e-17	3.594029918817775310e-02	5.805652608149658415e-22	1.225186625448636789e-02	5.519499097561351552e-04	4.678357036177392680e-02	1.099443751882915707e-04
1.620079506791988547e-02	2.165980960235494492e-03	6.704088144848375392e-20	1.756947039895145370e-03	2.019752053517850076e-24	7.095871179629870855e-20	3.281064244083452004e-03	1.916876399061728103e-02	1.611718991194825701e-02	1.613562370076842449e-23	2.930574573401980979e-04	9.469006970360090755e-04	3.576532439347561258e-03	3.103247685220628452e-02	2.120940746618933453e-21	3.600721481573954108e-02	1.437585609293208000e-20	1.221388938952085688e-02	7.485727323620340557e-04	4.509046670959018094e-02	2.927340919757263037e-04
1.592809627370685155e-02	2.081688707508889090e-03	2.054297398045257056e-16	1.842940912350303972e-03	6.440060496162732635e-23	1.996918980337519168e-18	3.224595472499073093e-03	1.909266928542424288e-02	1.553029007993990233e-02	1.709515169163993908e-19	4.315357557826725375e-04	9.007897531196802643e-04	3.388517441041002075e-03	3.008966083858120172e-02	4.807676711346803549e-05	3.615862749626218287e-02	3.236110033194812943e-18	1.198457224361313377e-02	9.329801761816601102e-04	4.369965545842297711e-02	3.836411147024516876e-04
