3.000000000000000000e+01	2.133386628209216207e-02
3.500000000000000000e+01	3.365631087686660888e-02
4.000000000000000000e+01	6.106731956418300772e-02
4.500000000000000000e+01	1.062331802417977450e-01
5.000000000000000000e+01	1.181553102613363132e-01
5.500000000000000000e+01	1.272537527880441000e-01
6.000000000000000000e+01	1.331098469209135993e-01
6.500000000000000000e+01	1.355254128355121712e-01
7.000000000000000000e+01	1.345520556148565305e-01
7.500000000000000000e+01	1.305123248395248237e-01
8.000000000000000000e+01	1.240087947262130397e-01
8.500000000000000000e+01	1.159186204640765827e-01
9.000000000000000000e+01	1.073833420568395675e-01
9.500000000000000000e+01	9.972936089656554703e-02
1.000000000000000000e+02	9.429513239151160464e-02
1.050000000000000000e+02	9.208599168691315728e-02
1.100000000000000000e+02	8.761618260546584491e-02
1.150000000000000000e+02	8.056362657576301989e-02
1.200000000000000000e+02	1.011671392313412549e-01
1.250000000000000000e+02	1.090817542979029137e-01
1.300000000000000000e+02	1.138140573917665183e-01
1.350000000000000000e+02	1.181291830959246558e-01
1.400000000000000000e+02	1.213551746273899418e-01
1.450000000000000000e+02	1.229495530952319365e-01
1.500000000000000000e+02	1.226295285964572046e-01
1.550000000000000000e+02	1.203658013170269547e-01
1.600000000000000000e+02	1.163933138706070014e-01
1.650000000000000000e+02	1.111869166729749642e-01
1.700000000000000000e+02	1.053932782041347299e-01
1.750000000000000000e+02	9.973479376916311034e-02
1.800000000000000000e+02	9.492574765927402902e-02
1.850000000000000000e+02	9.152295046183837879e-02
1.900000000000000000e+02	8.932332585155922100e-02
1.950000000000000000e+02	8.794066621832406783e-02
2.000000000000000000e+02	8.499804013841895378e-02
2.050000000000000000e+02	7.688981497768451745e-02
2.100000000000000000e+02	7.248991480190886127e-02
2.150000000000000000e+02	8.165471399648491224e-02
2.200000000000000000e+02	8.546790406213443381e-02
2.250000000000000000e+02	8.546228146019670124e-02
2.300000000000000000e+02	8.448391177441783029e-02
2.350000000000000000e+02	8.280144377449509541e-02
2.400000000000000000e+02	7.930939288665195264e-02
2.450000000000000000e+02	6.932754245070207877e-02
2.500000000000000000e+02	6.671928868686684277e-02
2.550000000000000000e+02	7.343616679309916684e-02
2.600000000000000000e+02	7.663788103988722344e-02
2.650000000000000000e+02	7.721687059168595713e-02
2.700000000000000000e+02	7.720129602133246616e-02
2.750000000000000000e+02	7.739126348201393057e-02
2.800000000000000000e+02	7.768169328157804865e-02
2.850000000000000000e+02	7.794964268117565709e-02
