3.000000000000000000e+01	8.047758215977249829e-01	3.298021431382825558e-04	7.761743282842848736e-04	8.551681658763831892e-03	1.006043556718910492e-01	8.736836081024738562e-03	7.076594760081317129e-28	8.588966310181653855e-29	7.485070374128592931e-22	1.771130735570404438e-25	3.862297937560802760e-22	3.326063270249717679e-02	1.319349820387228246e-03	6.760071311455633859e-22	1.053062951451770590e-02	2.169868848783010166e-04	8.214795419360073200e-20	1.430172812969878490e-06	2.573391723994313849e-20	1.684920509708047436e-10	1.358736108380748979e-18
3.500000000000000000e+01	1.097110763249843357e+00	6.606498032358754059e-04	1.535742604174642921e-03	1.613536883435022842e-02	1.391124364870829078e-01	1.461037028318452023e-02	8.219366470895472089e-27	4.696484292273614003e-22	1.316353673819316984e-20	4.452085969778295205e-25	1.010855766160746309e-20	1.686947067620398269e-02	2.683342382497870635e-03	1.420712136314400107e-22	1.629066786309781717e-02	7.062692911376182962e-06	9.792069266799061514e-20	4.124329350910587951e-06	3.358437584920691218e-17	2.251413956790407913e-07	1.478941219297455618e-17
4.000000000000000000e+01	1.702727741263793115e+00	2.343206772077017792e-03	5.538160703361247154e-03	4.539503551211994392e-02	2.762596402085512604e-01	3.954928360487867944e-02	3.030958865932326756e-18	6.426012946090577846e-19	1.014916664834406994e-18	6.773256351700870984e-21	5.205447921798523376e-19	3.991325157139476165e-02	4.749596931726395343e-06	8.337080424699563091e-12	4.940821208764831565e-03	6.396410731856821963e-02	3.473477350031046681e-15	7.339010723060690466e-02	6.743253312214105158e-14	1.853323784786934997e-08	5.598953836569945525e-07
4.500000000000000000e+01	3.810115118500897244e-24	4.145097050557051098e-03	1.168787755717426262e-02	1.025584572738156008e-01	5.835226334771478340e-01	8.632299911301662132e-02	8.451297959476250250e-31	5.477718208402026690e-27	8.157686398040023284e-25	1.210930803272085767e-22	2.103692067097378524e-25	1.594616340864381948e-02	2.568597201712351404e-03	2.972545567450900553e-03	1.989840134034435799e-06	1.044186440580802907e-05	5.822486158002556332e-03	5.624469161493874519e-02	1.155711188582052990e-01	3.128655112431755030e-03	2.989853743303302336e-01
5.000000000000000000e+01	5.395213636252375334e-21	4.623021886177051606e-03	1.245028264538180184e-02	1.085132992341157204e-01	5.880363700172117625e-01	8.893821729761788863e-02	3.791236854117694157e-29	1.459392439266042497e-24	4.661870109419752255e-22	3.355133000425286974e-21	2.633234108825203084e-22	1.149772080134612608e-02	3.326375647651905670e-06	8.858658906654582189e-05	9.959301132620409711e-03	2.122310999787386382e-02	9.918366126548673958e-03	1.648764109594549887e-02	2.570070647860902002e-01	3.671121124474263526e-11	2.230276048339996930e-01
5.500000000000000000e+01	2.961840695437470468e-24	5.045462075972962854e-03	1.265459845227080021e-02	1.168353097488528808e-01	5.820437696812746919e-01	8.696202551433848682e-02	1.788624659272590751e-29	1.884913573024131605e-27	3.923814744035861375e-25	3.656309129090287002e-24	2.397844834798878084e-25	2.648320980826406740e-02	3.378451110091668265e-05	2.524029408145684849e-06	3.507233059011846416e-07	2.245500798979802300e-05	1.368920333775967835e-02	7.156527348662407306e-02	9.150023667544121553e-02	2.996021454577950593e-14	3.294579907959980236e-01
6.000000000000000000e+01	5.040451854005336415e-25	5.277055401708726293e-03	1.281936137823625095e-02	1.207366978660069784e-01	5.648489491007728791e-01	8.463785918297909994e-02	5.216593011815540751e-33	4.149534240968769491e-28	9.249966115045854797e-26	5.348803127418758651e-23	8.565604704732491492e-26	2.641752613014980086e-02	1.048818405176215456e-09	2.147435503546955125e-12	3.841766828293286863e-04	2.532765932211548216e-05	7.619222760367787978e-03	7.420349302984101392e-02	1.490421028688898863e-01	8.731951056613156534e-11	3.299818934077085597e-01
6.500000000000000000e+01	8.785576918603091210e-26	5.324749301591291152e-03	1.226380062007924494e-02	1.226046548370836875e-01	5.349466226247711065e-01	8.401242824906779427e-02	1.041468684400044482e-31	4.895773739046735382e-29	1.234221374539515152e-26	9.172512721708348025e-24	1.304738532979320916e-26	2.622667168190141035e-02	6.803262056630826247e-06	8.451488915190507893e-06	6.360951223356220072e-05	5.056340769452702644e-07	1.865253301026568652e-02	5.583133831009841341e-02	2.281627284069374650e-01	5.157816197214515515e-09	1.356648294420929046e-01
7.000000000000000000e+01	6.935304189348380174e-25	5.130775110496659311e-03	1.152610078943241793e-02	1.221968566468355916e-01	5.013185999014385663e-01	8.061686807742315941e-02	1.847732116138675506e-31	9.987666230396045045e-29	1.328786853723579555e-25	3.962420898607479725e-22	1.105278621446356723e-25	2.254951126688036975e-02	9.467449631240505519e-05	1.228811768069924077e-03	3.660094862736333902e-06	3.370119546868504914e-06	1.444603594069614541e-02	4.203284526492080675e-02	3.157110380669111427e-01	1.656097949248435337e-12	5.950355995587451076e-03
7.500000000000000000e+01	1.792929247410235310e-24	4.776680253155777753e-03	1.038222170655872870e-02	1.185912469961648980e-01	4.795063093341712657e-01	7.330049265985957851e-02	1.582657738881559103e-36	5.662151826887519654e-29	2.688114204532833983e-25	8.633566944588679285e-22	2.042204769774424124e-25	2.100859568929553181e-02	3.001389230095236650e-07	1.024397680621574313e-06	5.266187322515111270e-08	6.860882484398062096e-07	1.631472283719857452e-09	4.179645457742101750e-02	3.524563793409855594e-01	1.697301533273487232e-06	9.188755264892845617e-08
8.000000000000000000e+01	2.870389604218009370e-25	4.312634680213863619e-03	9.116462376838319753e-03	1.039371618948572162e-01	4.726993190555656144e-01	6.759618576064554962e-02	2.178958746486248879e-28	5.680539844285737581e-27	6.394566597372599858e-25	8.887259734064093924e-24	3.578247956633091663e-25	7.629328162655843112e-03	2.686458214955060369e-15	3.563748309952851059e-12	8.475682340757493410e-03	1.810659802705326835e-11	6.049021034395903818e-11	1.342471078346447414e-04	1.010008132937905562e-01	8.374268678000661753e-18	1.966103873015220195e-14
8.500000000000000000e+01	1.781835077029512732e-20	3.791839556498391179e-03	7.459498918040089431e-03	9.064164052961642959e-02	4.448950535422215857e-01	6.154950207268326812e-02	7.669568200535055933e-28	1.485742905507868755e-23	1.335902722910846268e-20	1.462173148123093582e-18	1.326114366508594174e-20	1.037449964052345776e-02	1.680229829496426469e-08	9.635046330085487953e-11	5.128865605007196064e-03	5.353734868671825394e-08	3.279024836321218263e-14	3.286721424644137974e-07	2.149574738752158037e-07	3.364151268917158221e-13	4.691513392316388062e-10
9.000000000000000000e+01	7.407785074844524255e-24	3.215712865015935961e-03	5.761434716943457032e-03	7.910934049606668794e-02	3.989268787756647949e-01	5.494987188273485479e-02	1.108778280375815116e-30	6.854692351918103899e-28	1.291943707831605199e-24	4.646863325654981572e-23	1.004916789073358789e-24	1.548100990221562383e-02	9.141730976104353872e-11	6.144347255784519254e-16	2.143468603000538320e-06	4.243267880665908554e-09	8.015597119469850745e-12	4.482773777396073522e-03	1.216497057506079045e-15	6.277214137117110326e-15	1.587183519769272711e-11
