8.417720171760191761e+02	4.226736622492289208e-01	2.352363780135177385e-01	9.620248994126275044e-02	1.020449287243548192e-01	9.058720758909336035e-02	2.462480645979419486e-02	2.863932055213195063e-02
8.466097873896745796e+02	4.220175137898636297e-01	2.349611613030671287e-01	9.647661861485085089e-02	1.022680592515680942e-01	9.062975438210059409e-02	2.477361656639713236e-02	2.888206962153642629e-02
8.514475576033297557e+02	4.213837474042029241e-01	2.346878519302867117e-01	9.674884481463308372e-02	1.024617490490390831e-01	9.069037283505870795e-02	2.492282775723525870e-02	2.911339973892811822e-02
8.562853278169851592e+02	4.207704194862796343e-01	2.344164366660477228e-01	9.701918187583817577e-02	1.026300745877285620e-01	9.076611177704856093e-02	2.507235057472979173e-02	2.933421856171149547e-02
8.611230980306403353e+02	4.201758373675792968e-01	2.341469023735335553e-01	9.728764303241103917e-02	1.027765440489512155e-01	9.085442605427691831e-02	2.522210574736422073e-02	2.954533490526769710e-02
8.659608682442956251e+02	4.195985246318296169e-01	2.338792360075637178e-01	9.755424141865004506e-02	1.029041760341640466e-01	9.095312157757667881e-02	2.537202287883708746e-02	2.974747098076280932e-02
8.707986384579510286e+02	4.190371912344271199e-01	2.336134246139263404e-01	9.781899007071311047e-02	1.030155674303540325e-01	9.106030782997928674e-02	2.552203931322002961e-02	2.994127303676412388e-02
8.756364086716062047e+02	4.184907077639938855e-01	2.333494553287182027e-01	9.808190192800948781e-02	1.031129519206264306e-01	9.117435681793219227e-02	2.567209915220449237e-02	3.012732061789943558e-02
8.804741788852616082e+02	4.179580832746064845e-01	2.330873153776924500e-01	9.834298983449185627e-02	1.031982504253096400e-01	9.129386758853291761e-02	2.582215240378378518e-02	3.030613462496703492e-02
8.853119490989170117e+02	4.174384461958032810e-01	2.328269920756131928e-01	9.860226653986182976e-02	1.032731145825998287e-01	9.141763555497391114e-02	2.597215424453430677e-02	3.047818433599784951e-02
8.901497193125721878e+02	4.169310278952587656e-01	2.325684728256167677e-01	9.885974470069928965e-02	1.033389642256336144e-01	9.154462597583289118e-02	2.612206438009211790e-02	3.064389352625078791e-02
8.949874895262273640e+02	4.164351485274943587e-01	2.323117451185792159e-01	9.911543688152558984e-02	1.033970196815928722e-01	9.167395102314518374e-02	2.627184649052078866e-02	3.080364580652626000e-02
8.998252597398827675e+02	4.159502048524506002e-01	2.320567965324899229e-01	9.936935555580847512e-02	1.034483296051534190e-01	9.180484995129020720e-02	2.642146774907953161e-02	3.095778928311208184e-02
9.046630299535379436e+02	4.154756597512734850e-01	2.318036147318310314e-01	9.962151310691620687e-02	1.034937949608275426e-01	9.193667194528383491e-02	2.657089840446592854e-02	3.110664062878620850e-02
9.095008001671932334e+02	4.150110332042191708e-01	2.315521874669624613e-01	9.987192182902661364e-02	1.035341896843884890e-01	9.206886128453357909e-02	2.672011141795912689e-02	3.125048864229482831e-02
9.143385703808486369e+02	4.145558945279765872e-01	2.313025025735123141e-01	1.001205939279967427e-01	1.035701784807693399e-01	9.220094450772725603e-02	2.686908214805641681e-02	3.138959736334565043e-02
9.191763405945038130e+02	4.141098556976510192e-01	2.310545479717725226e-01	1.003675415221976508e-01	1.036023321530141622e-01	9.233251930736245672e-02	2.701778807620369358e-02	3.152420880118288193e-02
9.240141108081592165e+02	4.136725656027564479e-01	2.308083116660995526e-01	1.006127766433182052e-01	1.036311408026578812e-01	9.246324491941022850e-02	2.716620856809059265e-02	3.165454532705149621e-02
9.288518810218145063e+02	4.132437051073565293e-01	2.305637817443201842e-01	1.008563112371415882e-01	1.036570251951433458e-01	9.259283380554217402e-02	2.731432466573234866e-02	3.178081177414824460e-02
9.336896512354697961e+02	4.128229828024264081e-01	2.303209463771420107e-01	1.010981571642972782e-01	1.036803465435308103e-01	9.272104445292532471e-02	2.746211890620943105e-02	3.190319728285314488e-02
9.385274214491247449e+02	4.124101313539750846e-01	2.300797938175686841e-01	1.013383262009912578e-01	1.037014149289373771e-01	9.284767514040115355e-02	2.760957516349639776e-02	3.202187692401447378e-02
9.433651916627801484e+02	4.120049043638058794e-01	2.298403124003197406e-01	1.015768300397167090e-01	1.037204965461035883e-01	9.297255854042692225e-02	2.775667851029529551e-02	3.213701312871632132e-02
9.482029618764355519e+02	4.116070736712962308e-01	2.296024905412551442e-01	1.018136802899471532e-01	1.037378199365656117e-01	9.309555704391472841e-02	2.790341509720714597e-02	3.224875694919846630e-02
9.530407320900908417e+02	4.112164270344972339e-01	2.293663167368040490e-01	1.020488884788136041e-01	1.037535813495510523e-01	9.321655871043804664e-02	2.804977204693595572e-02	3.235724917234463621e-02
9.578785023037459041e+02	4.108327661374051032e-01	2.291317795633980581e-01	1.022824660517674678e-01	1.037679493514244294e-01	9.333547375951965763e-02	2.819573736153166421e-02	3.246262130433821835e-02
9.627162725174014213e+02	4.104559048776327268e-01	2.288988676769089514e-01	1.025144243732302868e-01	1.037810687878660265e-01	9.345223153015350115e-02	2.834129984094789154e-02	3.256499644264523874e-02
9.675540427310568248e+02	4.100856678950648426e-01	2.286675698120902989e-01	1.027447747272315637e-01	1.037930641886108257e-01	9.356677784559236377e-02	2.848644901142301580e-02	3.266449004937172634e-02
9.723918129447120009e+02	4.097218893075621482e-01	2.284378747820236255e-01	1.029735283180355371e-01	1.038040426921892773e-01	9.367907272896758286e-02	2.863117506239436227e-02	3.276121063821211404e-02
9.772295831583674044e+02	4.093644116245029885e-01	2.282097714775684349e-01	1.032006962707579245e-01	1.038140965574285979e-01	9.378908842267856538e-02	2.877546879082890433e-02	3.285526038561917966e-02
9.820673533720223531e+02	4.090130848130226759e-01	2.279832488668165069e-01	1.034262896319731728e-01	1.038233053192586242e-01	9.389680767085857582e-02	2.891932155200414509e-02	3.294673567545092219e-02
9.869051235856777566e+02	4.086677654953184136e-01	2.277582959945501917e-01	1.036503193703131320e-01	1.038317376384180896e-01	9.400222222972494379e-02	2.906272521590251914e-02	3.303572758515742336e-02
9.917428937993331601e+02	4.083283162584130377e-01	2.275349019817045348e-01	1.038727963770574164e-01	1.038394528878026496e-01	9.410533157537573357e-02	2.920567212849492847e-02	3.312232232053652359e-02
9.965806640129884499e+02	4.079946050603731611e-01	2.273130560248335097e-01	1.040937314667162994e-01	1.038465025122840280e-01	9.420614178270250716e-02	2.934815507728585557e-02	3.320660160518959514e-02
