1.935108085462113081e+01	1.814259279949689940e+01
2.902662128193169622e+01	8.032609968692282720e+00
3.870216170924226162e+01	3.439992768146400870e+00
4.837770213655283413e+01	3.935920809622241112e+00
5.805324256386339954e+01	4.562673091564846573e+00
6.772878299117397205e+01	4.482534198903877609e+00
7.740432341848452324e+01	4.128186822066584050e+00
8.707986384579510286e+01	3.672725166293119514e+00
9.675540427310566827e+01	3.175025525151551342e+00
1.064309447004162337e+02	2.669772201669282197e+00
1.161064851277267991e+02	2.191739507567431744e+00
1.257820255550373645e+02	1.763177066948895755e+00
1.354575659823479441e+02	1.389470951333452886e+00
1.451331064096584669e+02	1.077074563242286231e+00
1.548086468369690749e+02	8.440211582650871680e-01
1.644841872642796261e+02	6.567964226161688845e-01
1.741597276915902057e+02	5.229849382133942015e-01
1.838352681189008138e+02	4.835085161440077495e-01
1.935108085462113081e+02	4.129184851840058679e-01
2.031863489735219162e+02	3.593697686094134425e-01
2.128618894008324673e+02	3.251474739806998748e-01
2.225374298281430470e+02	3.009972367901269097e-01
2.322129702554535982e+02	2.828941016384146079e-01
2.418885106827641494e+02	2.667725644478978753e-01
2.515640511100747290e+02	2.499064384354088286e-01
2.612395915373852517e+02	2.332158616059238909e-01
2.709151319646958882e+02	2.184080443972186147e-01
2.805906723920064678e+02	2.023291607800240532e-01
2.902662128193169337e+02	1.895027209740078322e-01
2.999417532466276270e+02	1.788428529091946328e-01
3.096172936739380930e+02	1.701191555012251388e-01
3.192928341012487294e+02	1.624199477556264870e-01
3.289683745285592522e+02	1.549318084165673959e-01
3.386439149558698318e+02	1.470934362174286802e-01
3.483194553831804114e+02	1.412416539521496872e-01
3.579949958104909342e+02	1.316449362555045521e-01
3.676705362378016275e+02	1.271518295100241003e-01
3.773460766651120935e+02	1.277428600671035586e-01
3.870216170924226162e+02	1.239088736761435744e-01
3.966971575197332527e+02	1.202854622308576482e-01
4.063726979470438323e+02	1.168975866331196656e-01
4.160482383743544119e+02	1.129975656789834054e-01
4.257237788016648778e+02	1.096769673732505973e-01
4.353993192289755143e+02	1.065110240421125870e-01
4.450748596562860939e+02	1.035916707676077936e-01
4.547504000835967304e+02	1.009344846857285899e-01
4.644259405109071963e+02	9.853777549248139700e-02
4.741014809382177759e+02	9.630392948181423773e-02
4.837770213655284124e+02	9.426720534731165835e-02
4.934525617928388783e+02	9.236466314569920233e-02
5.031281022201495148e+02	9.058975556554831055e-02
5.128036426474600376e+02	8.892735459399778164e-02
5.224791830747705035e+02	8.723602833284296865e-02
5.321547235020811968e+02	9.016778880067011226e-02
5.418302639293917764e+02	8.384805888838529897e-02
5.515058043567023560e+02	8.197606503274892931e-02
5.611813447840129356e+02	7.927871596515218000e-02
5.708568852113234016e+02	7.781019936731749242e-02
5.805324256386339812e+02	7.509501933067463941e-02
5.902079660659445608e+02	7.561939582573026786e-02
5.998835064932552541e+02	7.356586858075701840e-02
6.095590469205657200e+02	7.230282045347356801e-02
6.192345873478761860e+02	7.110553824352505714e-02
6.289101277751868793e+02	6.996184371342194230e-02
6.385856682024975726e+02	6.886987373260974876e-02
6.482612086298080385e+02	6.780407125053729278e-02
6.579367490571185044e+02	6.671605802039518029e-02
6.676122894844290840e+02	6.570926369249995014e-02
6.772878299117396637e+02	6.474216217687066288e-02
6.869633703390502433e+02	6.380679450641998929e-02
6.966389107663608229e+02	6.288487047895431614e-02
7.063144511936714025e+02	6.197284037733923751e-02
7.159899916209819821e+02	6.106848845690925065e-02
7.256655320482924481e+02	6.014359618511293942e-02
7.353410724756030277e+02	5.922380548891788971e-02
7.450166129029136073e+02	5.834858641518433225e-02
7.546921533302243006e+02	5.757799741403366728e-02
7.643676937575347665e+02	5.684317524864126309e-02
7.740432341848452324e+02	5.503749252411551524e-02
7.837187746121558121e+02	6.016163628272065689e-02
7.933943150394665054e+02	5.368920231610514737e-02
8.030698554667769713e+02	5.303442411654736566e-02
8.127453958940876646e+02	5.240207917120823233e-02
8.224209363213982442e+02	5.179486949893838399e-02
8.320964767487085965e+02	5.122868628540960118e-02
8.417720171760191761e+02	5.064845300217537399e-02
8.514475576033297557e+02	5.008346811280710298e-02
8.611230980306403353e+02	4.952916194193879296e-02
8.707986384579510286e+02	4.897960756268825849e-02
8.804741788852616082e+02	4.843140651238644206e-02
8.901497193125721878e+02	4.788765910773076784e-02
8.998252597398827675e+02	4.735224453967804004e-02
9.095008001671932334e+02	4.679869913622778516e-02
9.191763405945038130e+02	4.626947644820833538e-02
9.288518810218145063e+02	4.576126970023347562e-02
9.385274214491247449e+02	4.526513084527626629e-02
9.482029618764355519e+02	4.478698771413337776e-02
9.578785023037459041e+02	4.432401392893031700e-02
9.675540427310568248e+02	4.387329844821229174e-02
9.772295831583674044e+02	4.343437701959566161e-02
9.869051235856777566e+02	4.300704300040632949e-02
9.965806640129884499e+02	4.258727647693175827e-02
