1.000826257018363918e+00	9.862490306958762026e-04	-6.222334231207057127e-04	-5.697263234278788797e-04	-1.975475186384108642e-03	5.677713231534334921e-04	7.871575607180185917e-04
9.116303553861841991e-01	7.361036148594127249e-02	6.082268797221281227e-03	2.825487666907798307e-03	1.543169439994024859e-02	-2.689956097033669152e-03	-6.890211639162586825e-03
8.412508362646060611e-01	1.289988972419182089e-01	1.002887746168690426e-02	9.288745614498630093e-03	2.228207521072276404e-02	-3.763007057424193509e-03	-8.086424736009768799e-03
7.847218690588663170e-01	1.690028149860526296e-01	1.406484984795807261e-02	1.624480200166620453e-02	2.838989421879876268e-02	-4.248917053548479511e-03	-8.175313059794717813e-03
7.387641462829884764e-01	1.976628933337158667e-01	1.812772889614044577e-02	2.333426782898041785e-02	3.392908195578056563e-02	-4.303308941137177351e-03	-7.514809356469760726e-03
7.009274160203085025e-01	2.179864253727973045e-01	2.215876439571356354e-02	3.032464440503990916e-02	3.897810981321984253e-02	-4.034832255369523620e-03	-6.340527751710718293e-03
6.693741946239957219e-01	2.321954994110093651e-01	2.611814014620326627e-02	3.706356667802236660e-02	4.359872355817281248e-02	-3.525053302080332750e-03	-4.825071115324294606e-03
6.427226484437652543e-01	2.419310478923462349e-01	2.997982754498464825e-02	4.345593450754968445e-02	4.784052664521518811e-02	-2.835411889152173251e-03	-3.094573144709980746e-03
6.199301097496068280e-01	2.484040535061268207e-01	3.372768552893183613e-02	4.944727038759424986e-02	5.174396028504518741e-02	-2.012325818771103572e-03	-1.240753638534793438e-03
6.002066709420509349e-01	2.525074773687409069e-01	3.735260498863601092e-02	5.501157866885242331e-02	5.534250755304795377e-02	-1.090981979529354528e-03	6.701424582002887820e-04
5.829510639450637965e-01	2.548991061363335975e-01	4.085042400734963108e-02	6.014251847684189134e-02	5.866432734245596858e-02	-9.815422578399602815e-05	2.590714317738301853e-03
5.677030533279168178e-01	2.560628690584569322e-01	4.422041072252273775e-02	6.484701345624543922e-02	6.173346719290041112e-02	9.457004043201498993e-04	4.487485837636658211e-03
5.541080685476790224e-01	2.563542157645659070e-01	4.746416367841300998e-02	6.914065082794006167e-02	6.457076511955955889e-02	2.024880772460946072e-03	6.337255289380809217e-03
5.418909091370633924e-01	2.560336941779139397e-01	5.058481880518216761e-02	7.304439187952710411e-02	6.719452181270112179e-02	3.127277943096734309e-03	8.124386244514997593e-03
5.308361774914275300e-01	2.552917933087567870e-01	5.358648120267448661e-02	7.658224144916787879e-02	6.962100331044566992e-02	4.243506379316479456e-03	9.838796858210638319e-03
5.207737017753676367e-01	2.542673199959635810e-01	5.647382138290218956e-02	7.977961669512438625e-02	7.186481852207285415e-02	5.366254188592605931e-03	1.147446743997614788e-02
5.115676616417907940e-01	2.530609895327163850e-01	5.925179150130338579e-02	8.266222397456851612e-02	7.393920435408363190e-02	6.489796192454917387e-03	1.302833280308182337e-02
