0.00000000 1.00000000 0.00000000 -0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 
1.00000000 0.99968475 0.00022143 0.00001542 0.00001353 0.00004839 0.00001065 0.00000581 
2.00000000 0.99895435 0.00073511 0.00005115 0.00004481 0.00016021 0.00003519 0.00001917 
3.00000000 0.99783933 0.00152059 0.00010567 0.00009242 0.00033029 0.00007238 0.00003933 
4.00000000 0.99636634 0.00256026 0.00017767 0.00015508 0.00055401 0.00012107 0.00006557 
5.00000000 0.99455952 0.00383844 0.00026596 0.00023163 0.00082709 0.00018016 0.00009720 
6.00000000 0.99244137 0.00534065 0.00036943 0.00032095 0.00114545 0.00024861 0.00013354 
7.00000000 0.99003329 0.00705327 0.00048702 0.00042199 0.00150513 0.00032537 0.00017392 
8.00000000 0.98735594 0.00896320 0.00061774 0.00053372 0.00190229 0.00040945 0.00021766 
9.00000000 0.98442946 0.01105775 0.00076058 0.00065512 0.00233313 0.00049986 0.00026410 
10.00000000 0.98127355 0.01332451 0.00091460 0.00078521 0.00279390 0.00059563 0.00031259 
11.00000000 0.97790760 0.01575127 0.00107886 0.00092302 0.00328093 0.00069582 0.00036250 
12.00000000 0.97435061 0.01832599 0.00125243 0.00106761 0.00379060 0.00079952 0.00041323 
13.00000000 0.97062125 0.02103684 0.00143444 0.00121808 0.00431933 0.00090587 0.00046419 
14.00000000 0.96673780 0.02387213 0.00162399 0.00137352 0.00486367 0.00101405 0.00051484 
15.00000000 0.96271811 0.02682034 0.00182026 0.00153310 0.00542025 0.00112327 0.00056467 
16.00000000 0.95857957 0.02987018 0.00202243 0.00169600 0.00598578 0.00123283 0.00061322 
17.00000000 0.95433903 0.03301054 0.00222971 0.00186145 0.00655713 0.00134206 0.00066007 
18.00000000 0.95001281 0.03623058 0.00244136 0.00202871 0.00713130 0.00145037 0.00070487 
19.00000000 0.94561658 0.03951970 0.00265666 0.00219711 0.00770543 0.00155723 0.00074730 
20.00000000 0.94116536 0.04286759 0.00287494 0.00236601 0.00827682 0.00166217 0.00078711 
21.00000000 0.93667348 0.04626425 0.00309556 0.00253484 0.00884296 0.00176481 0.00082409 
22.00000000 0.93215457 0.04970000 0.00331793 0.00270307 0.00940150 0.00186483 0.00085811 
23.00000000 0.92762145 0.05316550 0.00354149 0.00287022 0.00995029 0.00196197 0.00088907 
24.00000000 0.92308622 0.05665180 0.00376574 0.00303589 0.01048737 0.00205605 0.00091694 
25.00000000 0.91856016 0.06015030 0.00399020 0.00319971 0.01101096 0.00214693 0.00094173 
26.00000000 0.91405375 0.06365282 0.00421445 0.00336139 0.01151951 0.00223458 0.00096351 
27.00000000 0.90957668 0.06715155 0.00443811 0.00352067 0.01201164 0.00231897 0.00098239 
28.00000000 0.90513781 0.07063912 0.00466084 0.00367736 0.01248618 0.00240017 0.00099852 
29.00000000 0.90074524 0.07410858 0.00488234 0.00383132 0.01294217 0.00247827 0.00101209 
30.00000000 0.89640625 0.07755340 0.00510234 0.00398246 0.01337882 0.00255341 0.00102332 
31.00000000 0.89212738 0.08096747 0.00532063 0.00413074 0.01379554 0.00262578 0.00103246 
32.00000000 0.88791441 0.08434512 0.00553702 0.00427616 0.01419193 0.00269558 0.00103978 
33.00000000 0.88377238 0.08768112 0.00575136 0.00441878 0.01456773 0.00276306 0.00104557 
34.00000000 0.87970566 0.09097065 0.00596352 0.00455868 0.01492290 0.00282846 0.00105014 
35.00000000 0.87571792 0.09420930 0.00617342 0.00469599 0.01525751 0.00289207 0.00105379 
36.00000000 0.87181221 0.09739311 0.00638100 0.00483087 0.01557181 0.00295415 0.00105685 
37.00000000 0.86799099 0.10051850 0.00658622 0.00496352 0.01586616 0.00301499 0.00105961 
38.00000000 0.86425612 0.10358230 0.00678908 0.00509414 0.01614106 0.00307488 0.00106241 
39.00000000 0.86060895 0.10658173 0.00698958 0.00522300 0.01639714 0.00313407 0.00106552 
40.00000000 0.85705034 0.10951438 0.00718775 0.00535034 0.01663510 0.00319284 0.00106924 
41.00000000 0.85358066 0.11237821 0.00738364 0.00547646 0.01685577 0.00325143 0.00107384 
42.00000000 0.85019990 0.11517153 0.00757731 0.00560164 0.01706001 0.00331005 0.00107956 
43.00000000 0.84690764 0.11789298 0.00776884 0.00572619 0.01724880 0.00336892 0.00108663 
44.00000000 0.84370312 0.12054154 0.00795831 0.00585043 0.01742314 0.00342820 0.00109526 
45.00000000 0.84058526 0.12311648 0.00814582 0.00597466 0.01758409 0.00348806 0.00110563 
46.00000000 0.83755273 0.12561736 0.00833146 0.00609921 0.01773273 0.00354862 0.00111790 
47.00000000 0.83460392 0.12804403 0.00851534 0.00622439 0.01787019 0.00360996 0.00113218 
48.00000000 0.83173703 0.13039657 0.00869758 0.00635052 0.01799758 0.00367215 0.00114857 
49.00000000 0.82895006 0.13267533 0.00887829 0.00647789 0.01811604 0.00373523 0.00116716 
50.00000000 0.82624088 0.13488085 0.00905758 0.00660682 0.01822667 0.00379921 0.00118800 
51.00000000 0.82360721 0.13701392 0.00923556 0.00673758 0.01833058 0.00386406 0.00121109 
52.00000000 0.82104669 0.13907546 0.00941236 0.00687044 0.01842885 0.00392974 0.00123645 
53.00000000 0.81855685 0.14106662 0.00958808 0.00700568 0.01852254 0.00399618 0.00126404 
54.00000000 0.81613519 0.14298867 0.00976284 0.00714354 0.01861264 0.00406329 0.00129383 
55.00000000 0.81377917 0.14484302 0.00993673 0.00728425 0.01870013 0.00413095 0.00132575 
56.00000000 0.81148621 0.14663122 0.01010986 0.00742801 0.01878593 0.00419904 0.00135973 
57.00000000 0.80925374 0.14835490 0.01028233 0.00757504 0.01887091 0.00426741 0.00139567 
58.00000000 0.80707919 0.15001582 0.01045423 0.00772550 0.01895586 0.00433591 0.00143347 
59.00000000 0.80496004 0.15161579 0.01062565 0.00787957 0.01904156 0.00440439 0.00147301 
60.00000000 0.80289377 0.15315668 0.01079667 0.00803737 0.01912867 0.00447266 0.00151417 
61.00000000 0.80087793 0.15464043 0.01096737 0.00819904 0.01921784 0.00454057 0.00155682 
62.00000000 0.79891010 0.15606900 0.01113782 0.00836468 0.01930961 0.00460794 0.00160084 
63.00000000 0.79698794 0.15744440 0.01130808 0.00853438 0.01940450 0.00467460 0.00164610 
64.00000000 0.79510915 0.15876861 0.01147822 0.00870821 0.01950294 0.00474041 0.00169245 
65.00000000 0.79327154 0.16004367 0.01164829 0.00888623 0.01960530 0.00480520 0.00173978 
66.00000000 0.79147294 0.16127157 0.01181834 0.00906848 0.01971188 0.00486883 0.00178796 
67.00000000 0.78971131 0.16245431 0.01198841 0.00925498 0.01982295 0.00493117 0.00183687 
