-1991.861760 -3.720771 0.000000
-1989.738240 -3.724719 0.000000
-1987.614720 -3.728676 0.000000
-1985.491200 -3.732641 0.000000
-1983.367680 -3.736615 0.000000
-1981.244160 -3.740597 0.000000
-1979.120640 -3.744587 0.000000
-1976.997120 -3.748586 0.000000
-1974.873600 -3.752594 0.000000
-1972.750080 -3.756610 0.000000
-1970.626560 -3.760635 0.000000
-1968.503040 -3.764668 0.000000
-1966.379520 -3.768710 0.000000
-1964.256000 -3.772760 0.000000
-1962.132480 -3.776820 0.000000
-1960.008960 -3.780888 0.000000
-1957.885440 -3.784964 0.000000
-1955.761920 -3.789050 0.000000
-1953.638400 -3.793144 0.000000
-1951.514880 -3.797247 0.000000
-1949.391360 -3.801359 0.000000
-1947.267840 -3.805480 0.000000
-1945.144320 -3.809610 0.000000
-1943.020800 -3.813749 0.000000
-1940.897280 -3.817896 0.000000
-1938.773760 -3.822053 0.000000
-1936.650240 -3.826219 0.000000
-1934.526720 -3.830394 0.000000
-1932.403200 -3.834577 0.000000
-1930.279680 -3.838770 0.000000
-1928.156160 -3.842973 0.000000
-1926.032640 -3.847184 0.000000
-1923.909120 -3.851405 0.000000
-1921.785600 -3.855634 0.000000
-1919.662080 -3.859873 0.000000
-1917.538560 -3.864122 0.000000
-1915.415040 -3.868380 0.000000
-1913.291520 -3.872647 0.000000
-1911.168000 -3.876923 0.000000
-1909.044480 -3.881209 0.000000
-1906.920960 -3.885504 0.000000
-1904.797440 -3.889809 0.000000
-1902.673920 -3.894124 0.000000
-1900.550400 -3.898447 0.000000
-1898.426880 -3.902781 0.000000
-1896.303360 -3.907124 0.000000
-1894.179840 -3.911477 0.000000
-1892.056320 -3.915839 0.000000
-1889.932800 -3.920211 0.000000
-1887.809280 -3.924593 0.000000
-1885.685760 -3.928985 0.000000
-1883.562240 -3.933386 0.000000
-1881.438720 -3.937798 0.000000
-1879.315200 -3.942219 0.000000
-1877.191680 -3.946650 0.000000
-1875.068160 -3.951091 0.000000
-1872.944640 -3.955542 0.000000
-1870.821120 -3.960003 0.000000
-1868.697600 -3.964474 0.000000
-1866.574080 -3.968955 0.000000
-1864.450560 -3.973447 0.000000
-1862.327040 -3.977948 0.000000
-1860.203520 -3.982460 0.000000
-1858.080000 -3.986981 0.000000
-1855.956480 -3.991513 0.000000
-1853.832960 -3.996056 0.000000
-1851.709440 -4.000608 0.000000
-1849.585920 -4.005171 0.000000
-1847.462400 -4.009745 0.000000
-1845.338880 -4.014328 0.000000
-1843.215360 -4.018923 0.000000
-1841.091840 -4.023527 0.000000
-1838.968320 -4.028143 0.000000
-1836.844800 -4.032768 0.000000
-1834.721280 -4.037405 0.000000
-1832.597760 -4.042052 0.000000
-1830.474240 -4.046710 0.000000
-1828.350720 -4.051378 0.000000
-1826.227200 -4.056057 0.000000
-1824.103680 -4.060747 0.000000
-1821.980160 -4.065448 0.000000
-1819.856640 -4.070160 0.000000
-1817.733120 -4.074882 0.000000
-1815.609600 -4.079616 0.000000
-1813.486080 -4.084360 0.000000
-1811.362560 -4.089115 0.000000
-1809.239040 -4.093882 0.000000
-1807.115520 -4.098660 0.000000
-1804.992000 -4.103448 0.000000
-1802.868480 -4.108248 0.000000
-1800.744960 -4.113059 0.000000
-1798.621440 -4.117882 0.000000
-1796.497920 -4.122715 0.000000
-1794.374400 -4.127560 0.000000
-1792.250880 -4.132416 0.000000
-1790.127360 -4.137284 0.000000
-1788.003840 -4.142163 0.000000
-1785.880320 -4.147054 0.000000
-1783.756800 -4.151956 0.000000
-1781.633280 -4.156870 0.000000
-1779.509760 -4.161795 0.000000
-1777.386240 -4.166732 0.000000
-1775.262720 -4.171680 0.000000
-1773.139200 -4.176641 0.000000
-1771.015680 -4.181613 0.000000
-1768.892160 -4.186597 0.000000
-1766.768640 -4.191593 0.000000
-1764.645120 -4.196600 0.000000
-1762.521600 -4.201620 0.000000
-1760.398080 -4.206651 0.000000
-1758.274560 -4.211695 0.000000
-1756.151040 -4.216751 0.000000
-1754.027520 -4.221819 0.000000
-1751.904000 -4.226898 0.000000
-1749.780480 -4.231991 0.000000
-1747.656960 -4.237095 0.000000
-1745.533440 -4.242212 0.000000
-1743.409920 -4.247341 0.000000
-1741.286400 -4.252482 0.000000
-1739.162880 -4.257636 0.000000
-1737.039360 -4.262802 0.000000
-1734.915840 -4.267981 0.000000
-1732.792320 -4.273172 0.000000
-1730.668800 -4.278376 0.000000
-1728.545280 -4.283592 0.000000
-1726.421760 -4.288821 0.000000
-1724.298240 -4.294063 0.000000
-1722.174720 -4.299318 0.000000
-1720.051200 -4.304585 0.000000
-1717.927680 -4.309866 0.000000
-1715.804160 -4.315159 0.000000
-1713.680640 -4.320465 0.000000
-1711.557120 -4.325785 0.000000
-1709.433600 -4.331117 0.000000
-1707.310080 -4.336463 0.000000
-1705.186560 -4.341821 0.000000
-1703.063040 -4.347193 0.000000
-1700.939520 -4.352578 0.000000
-1698.816000 -4.357977 0.000000
-1696.692480 -4.363388 0.000000
-1694.568960 -4.368814 0.000000
-1692.445440 -4.374252 0.000000
-1690.321920 -4.379704 0.000000
-1688.198400 -4.385170 0.000000
-1686.074880 -4.390649 0.000000
-1683.951360 -4.396142 0.000000
-1681.827840 -4.401649 0.000000
-1679.704320 -4.407169 0.000000
-1677.580800 -4.412703 0.000000
-1675.457280 -4.418252 0.000000
-1673.333760 -4.423814 0.000000
-1671.210240 -4.429389 0.000000
-1669.086720 -4.434979 0.000000
-1666.963200 -4.440583 0.000000
-1664.839680 -4.446202 0.000000
-1662.716160 -4.451834 0.000000
-1660.592640 -4.457480 0.000000
-1658.469120 -4.463141 0.000000
-1656.345600 -4.468817 0.000000
-1654.222080 -4.474506 0.000000
-1652.098560 -4.480210 0.000000
-1649.975040 -4.485929 0.000000
-1647.851520 -4.491662 0.000000
-1645.728000 -4.497409 0.000000
-1643.604480 -4.503172 0.000000
-1641.480960 -4.508949 0.000000
-1639.357440 -4.514741 0.000000
-1637.233920 -4.520547 0.000000
-1635.110400 -4.526369 0.000000
-1632.986880 -4.532205 0.000000
-1630.863360 -4.538057 0.000000
-1628.739840 -4.543923 0.000000
-1626.616320 -4.549805 0.000000
-1624.492800 -4.555702 0.000000
-1622.369280 -4.561614 0.000000
-1620.245760 -4.567542 0.000000
-1618.122240 -4.573484 0.000000
-1615.998720 -4.579443 0.000000
-1613.875200 -4.585416 0.000000
-1611.751680 -4.591406 0.000000
-1609.628160 -4.597410 0.000000
-1607.504640 -4.603431 0.000000
-1605.381120 -4.609467 0.000000
-1603.257600 -4.615519 0.000000
-1601.134080 -4.621587 0.000000
-1599.010560 -4.627671 0.000000
-1596.887040 -4.633770 0.000000
-1594.763520 -4.639886 0.000000
-1592.640000 -4.646018 0.000000
-1590.516480 -4.652166 0.000000
-1588.392960 -4.658330 0.000000
-1586.269440 -4.664510 0.000000
-1584.145920 -4.670707 0.000000
-1582.022400 -4.676920 0.000000
-1579.898880 -4.683150 0.000000
-1577.775360 -4.689396 0.000000
-1575.651840 -4.695659 0.000000
-1573.528320 -4.701939 0.000000
-1571.404800 -4.708235 0.000000
-1569.281280 -4.714548 0.000000
-1567.157760 -4.720878 0.000000
-1565.034240 -4.727225 0.000000
-1562.910720 -4.733589 0.000000
-1560.787200 -4.739970 0.000000
-1558.663680 -4.746368 0.000000
-1556.540160 -4.752783 0.000000
-1554.416640 -4.759216 0.000000
-1552.293120 -4.765666 0.000000
-1550.169600 -4.772133 0.000000
-1548.046080 -4.778618 0.000000
-1545.922560 -4.785120 0.000000
-1543.799040 -4.791640 0.000000
-1541.675520 -4.798178 0.000000
-1539.552000 -4.804734 0.000000
-1537.428480 -4.811307 0.000000
-1535.304960 -4.817898 0.000000
-1533.181440 -4.824508 0.000000
-1531.057920 -4.831135 0.000000
-1528.934400 -4.837781 0.000000
-1526.810880 -4.844445 0.000000
-1524.687360 -4.851127 0.000000
-1522.563840 -4.857827 0.000000
-1520.440320 -4.864546 0.000000
-1518.316800 -4.871283 0.000000
-1516.193280 -4.878039 0.000000
-1514.069760 -4.884814 0.000000
-1511.946240 -4.891607 0.000000
-1509.822720 -4.898420 0.000000
-1507.699200 -4.905251 0.000000
-1505.575680 -4.912101 0.000000
-1503.452160 -4.918970 0.000000
-1501.328640 -4.925858 0.000000
-1499.205120 -4.932766 0.000000
-1497.081600 -4.939693 0.000000
-1494.958080 -4.946639 0.000000
-1492.834560 -4.953605 0.000000
-1490.711040 -4.960590 0.000000
-1488.587520 -4.967595 0.000000
-1486.464000 -4.974619 0.000000
-1484.340480 -4.981664 0.000000
-1482.216960 -4.988728 0.000000
-1480.093440 -4.995812 0.000000
-1477.969920 -5.002916 0.000000
-1475.846400 -5.010041 0.000000
-1473.722880 -5.017185 0.000000
-1471.599360 -5.024350 0.000000
-1469.475840 -5.031535 0.000000
-1467.352320 -5.038741 0.000000
-1465.228800 -5.045967 0.000000
-1463.105280 -5.053214 0.000000
-1460.981760 -5.060482 0.000000
-1458.858240 -5.067770 0.000000
-1456.734720 -5.075080 0.000000
-1454.611200 -5.082410 0.000000
-1452.487680 -5.089762 0.000000
-1450.364160 -5.097134 0.000000
-1448.240640 -5.104528 0.000000
-1446.117120 -5.111944 0.000000
-1443.993600 -5.119381 0.000000
-1441.870080 -5.126839 0.000000
-1439.746560 -5.134319 0.000000
-1437.623040 -5.141821 0.000000
-1435.499520 -5.149344 0.000000
-1433.376000 -5.156889 0.000000
-1431.252480 -5.164457 0.000000
-1429.128960 -5.172047 0.000000
-1427.005440 -5.179658 0.000000
-1424.881920 -5.187293 0.000000
-1422.758400 -5.194949 0.000000
-1420.634880 -5.202628 0.000000
-1418.511360 -5.210330 0.000000
-1416.387840 -5.218054 0.000000
-1414.264320 -5.225801 0.000000
-1412.140800 -5.233571 0.000000
-1410.017280 -5.241364 0.000000
-1407.893760 -5.249181 0.000000
-1405.770240 -5.257020 0.000000
-1403.646720 -5.264883 0.000000
-1401.523200 -5.272769 0.000000
-1399.399680 -5.280678 0.000000
-1397.276160 -5.288612 0.000000
-1395.152640 -5.296569 0.000000
-1393.029120 -5.304550 0.000000
-1390.905600 -5.312554 0.000000
-1388.782080 -5.320583 0.000000
-1386.658560 -5.328636 0.000000
-1384.535040 -5.336713 0.000000
-1382.411520 -5.344815 0.000000
-1380.288000 -5.352941 0.000000
-1378.164480 -5.361092 0.000000
-1376.040960 -5.369267 0.000000
-1373.917440 -5.377468 0.000000
-1371.793920 -5.385693 0.000000
-1369.670400 -5.393943 0.000000
-1367.546880 -5.402218 0.000000
-1365.423360 -5.410519 0.000000
-1363.299840 -5.418845 0.000000
-1361.176320 -5.427197 0.000000
-1359.052800 -5.435574 0.000000
-1356.929280 -5.443977 0.000000
-1354.805760 -5.452406 0.000000
-1352.682240 -5.460860 0.000000
-1350.558720 -5.469341 0.000000
-1348.435200 -5.477848 0.000000
-1346.311680 -5.486382 0.000000
-1344.188160 -5.494942 0.000000
-1342.064640 -5.503528 0.000000
-1339.941120 -5.512141 0.000000
-1337.817600 -5.520781 0.000000
-1335.694080 -5.529448 0.000000
-1333.570560 -5.538142 0.000000
-1331.447040 -5.546863 0.000000
-1329.323520 -5.555612 0.000000
-1327.200000 -5.564388 0.000000
-1325.076480 -5.573192 0.000000
-1322.952960 -5.582023 0.000000
-1320.829440 -5.590882 0.000000
-1318.705920 -5.599769 0.000000
-1316.582400 -5.608684 0.000000
-1314.458880 -5.617628 0.000000
-1312.335360 -5.626600 0.000000
-1310.211840 -5.635600 0.000000
-1308.088320 -5.644629 0.000000
-1305.964800 -5.653687 0.000000
-1303.841280 -5.662774 0.000000
-1301.717760 -5.671890 0.000000
-1299.594240 -5.681035 0.000000
-1297.470720 -5.690209 0.000000
-1295.347200 -5.699413 0.000000
-1293.223680 -5.708646 0.000000
-1291.100160 -5.717909 0.000000
-1288.976640 -5.727202 0.000000
-1286.853120 -5.736526 0.000000
-1284.729600 -5.745879 0.000000
-1282.606080 -5.755262 0.000000
-1280.482560 -5.764677 0.000000
-1278.359040 -5.774121 0.000000
-1276.235520 -5.783597 0.000000
-1274.112000 -5.793103 0.000000
-1271.988480 -5.802641 0.000000
-1269.864960 -5.812210 0.000000
-1267.741440 -5.821810 0.000000
-1265.617920 -5.831442 0.000000
-1263.494400 -5.841105 0.000000
-1261.370880 -5.850800 0.000000
-1259.247360 -5.860528 0.000000
-1257.123840 -5.870287 0.000000
-1255.000320 -5.880079 0.000000
-1252.876800 -5.889903 0.000000
-1250.753280 -5.899760 0.000000
-1248.629760 -5.909650 0.000000
-1246.506240 -5.919572 0.000000
-1244.382720 -5.929528 0.000000
-1242.259200 -5.939517 0.000000
-1240.135680 -5.949540 0.000000
-1238.012160 -5.959596 0.000000
-1235.888640 -5.969686 0.000000
-1233.765120 -5.979810 0.000000
-1231.641600 -5.989968 0.000000
-1229.518080 -6.000160 0.000000
-1227.394560 -6.010387 0.000000
-1225.271040 -6.020648 0.000000
-1223.147520 -6.030944 0.000000
-1221.024000 -6.041276 0.000000
-1218.900480 -6.051642 0.000000
-1216.776960 -6.062044 0.000000
-1214.653440 -6.072482 0.000000
-1212.529920 -6.082955 0.000000
-1210.406400 -6.093464 0.000000
-1208.282880 -6.104009 0.000000
-1206.159360 -6.114590 0.000000
-1204.035840 -6.125208 0.000000
-1201.912320 -6.135862 0.000000
-1199.788800 -6.146554 0.000000
-1197.665280 -6.157282 0.000000
-1195.541760 -6.168048 0.000000
-1193.418240 -6.178851 0.000000
-1191.294720 -6.189691 0.000000
-1189.171200 -6.200569 0.000000
-1187.047680 -6.211486 0.000000
-1184.924160 -6.222440 0.000000
-1182.800640 -6.233433 0.000000
-1180.677120 -6.244465 0.000000
-1178.553600 -6.255535 0.000000
-1176.430080 -6.266644 0.000000
-1174.306560 -6.277793 0.000000
-1172.183040 -6.288981 0.000000
-1170.059520 -6.300208 0.000000
-1167.936000 -6.311475 0.000000
-1165.812480 -6.322783 0.000000
-1163.688960 -6.334130 0.000000
-1161.565440 -6.345518 0.000000
-1159.441920 -6.356947 0.000000
-1157.318400 -6.368417 0.000000
-1155.194880 -6.379927 0.000000
-1153.071360 -6.391479 0.000000
-1150.947840 -6.403073 0.000000
-1148.824320 -6.414708 0.000000
-1146.700800 -6.426386 0.000000
-1144.577280 -6.438105 0.000000
-1142.453760 -6.449867 0.000000
-1140.330240 -6.461672 0.000000
-1138.206720 -6.473519 0.000000
-1136.083200 -6.485410 0.000000
-1133.959680 -6.497344 0.000000
-1131.836160 -6.509322 0.000000
-1129.712640 -6.521343 0.000000
-1127.589120 -6.533409 0.000000
-1125.465600 -6.545519 0.000000
-1123.342080 -6.557673 0.000000
-1121.218560 -6.569872 0.000000
-1119.095040 -6.582117 0.000000
-1116.971520 -6.594406 0.000000
-1114.848000 -6.606742 0.000000
-1112.724480 -6.619123 0.000000
-1110.600960 -6.631550 0.000000
-1108.477440 -6.644023 0.000000
-1106.353920 -6.656543 0.000000
-1104.230400 -6.669110 0.000000
-1102.106880 -6.681723 0.000000
-1099.983360 -6.694385 0.000000
-1097.859840 -6.707093 0.000000
-1095.736320 -6.719850 0.000000
-1093.612800 -6.732655 0.000000
-1091.489280 -6.745508 0.000000
-1089.365760 -6.758410 0.000000
-1087.242240 -6.771361 0.000000
-1085.118720 -6.784361 0.000000
-1082.995200 -6.797411 0.000000
-1080.871680 -6.810510 0.000000
-1078.748160 -6.823659 0.000000
-1076.624640 -6.836859 0.000000
-1074.501120 -6.850110 0.000000
-1072.377600 -6.863411 0.000000
-1070.254080 -6.876764 0.000000
-1068.130560 -6.890168 0.000000
-1066.007040 -6.903624 0.000000
-1063.883520 -6.917132 0.000000
-1061.760000 -6.930693 0.000000
-1059.636480 -6.944306 0.000000
-1057.512960 -6.957973 0.000000
-1055.389440 -6.971692 0.000000
-1053.265920 -6.985466 0.000000
-1051.142400 -6.999293 0.000000
-1049.018880 -7.013175 0.000000
-1046.895360 -7.027111 0.000000
-1044.771840 -7.041102 0.000000
-1042.648320 -7.055148 0.000000
-1040.524800 -7.069250 0.000000
-1038.401280 -7.083407 0.000000
-1036.277760 -7.097621 0.000000
-1034.154240 -7.111892 0.000000
-1032.030720 -7.126219 0.000000
-1029.907200 -7.140604 0.000000
-1027.783680 -7.155046 0.000000
-1025.660160 -7.169546 0.000000
-1023.536640 -7.184104 0.000000
-1021.413120 -7.198721 0.000000
-1019.289600 -7.213396 0.000000
-1017.166080 -7.228131 0.000000
-1015.042560 -7.242926 0.000000
-1012.919040 -7.257781 0.000000
-1010.795520 -7.272696 0.000000
-1008.672000 -7.287671 0.000000
-1006.548480 -7.302708 0.000000
-1004.424960 -7.317806 0.000000
-1002.301440 -7.332966 0.000000
-1000.177920 -7.348189 0.000000
-998.054400 -7.363474 0.000000
-995.930880 -7.378821 0.000000
-993.807360 -7.394233 0.000000
-991.683840 -7.409708 0.000000
-989.560320 -7.425247 0.000000
-987.436800 -7.440850 0.000000
-985.313280 -7.456519 0.000000
-983.189760 -7.472253 0.000000
-981.066240 -7.488052 0.000000
-978.942720 -7.503918 0.000000
-976.819200 -7.519851 0.000000
-974.695680 -7.535850 0.000000
-972.572160 -7.551916 0.000000
-970.448640 -7.568051 0.000000
-968.325120 -7.584254 0.000000
-966.201600 -7.600525 0.000000
-964.078080 -7.616865 0.000000
-961.954560 -7.633275 0.000000
-959.831040 -7.649755 0.000000
-957.707520 -7.666306 0.000000
-955.584000 -7.682927 0.000000
-953.460480 -7.699619 0.000000
-951.336960 -7.716384 0.000000
-949.213440 -7.733220 0.000000
-947.089920 -7.750129 0.000000
-944.966400 -7.767111 0.000000
-942.842880 -7.784167 0.000000
-940.719360 -7.801297 0.000000
-938.595840 -7.818502 0.000000
-936.472320 -7.835781 0.000000
-934.348800 -7.853136 0.000000
-932.225280 -7.870567 0.000000
-930.101760 -7.888075 0.000000
-927.978240 -7.905659 0.000000
-925.854720 -7.923321 0.000000
-923.731200 -7.941061 0.000000
-921.607680 -7.958880 0.000000
-919.484160 -7.976778 0.000000
-917.360640 -7.994755 0.000000
-915.237120 -8.012812 0.000000
-913.113600 -8.030950 0.000000
-910.990080 -8.049169 0.000000
-908.866560 -8.067469 0.000000
-906.743040 -8.085852 0.000000
-904.619520 -8.104318 0.000000
-902.496000 -8.122867 0.000000
-900.372480 -8.141500 0.000000
-898.248960 -8.160217 0.000000
-896.125440 -8.179019 0.000000
-894.001920 -8.197907 0.000000
-891.878400 -8.216881 0.000000
-889.754880 -8.235942 0.000000
-887.631360 -8.255090 0.000000
-885.507840 -8.274325 0.000000
-883.384320 -8.293650 0.000000
-881.260800 -8.313063 0.000000
-879.137280 -8.332567 0.000000
-877.013760 -8.352160 0.000000
-874.890240 -8.371845 0.000000
-872.766720 -8.391621 0.000000
-870.643200 -8.411489 0.000000
-868.519680 -8.431450 0.000000
-866.396160 -8.451504 0.000000
-864.272640 -8.471653 0.000000
-862.149120 -8.491897 0.000000
-860.025600 -8.512235 0.000000
-857.902080 -8.532670 0.000000
-855.778560 -8.553202 0.000000
-853.655040 -8.573831 0.000000
-851.531520 -8.594559 0.000000
-849.408000 -8.615385 0.000000
-847.284480 -8.636310 0.000000
-845.160960 -8.657336 0.000000
-843.037440 -8.678463 0.000000
-840.913920 -8.699691 0.000000
-838.790400 -8.721022 0.000000
-836.666880 -8.742456 0.000000
-834.543360 -8.763993 0.000000
-832.419840 -8.785636 0.000000
-830.296320 -8.807383 0.000000
-828.172800 -8.829237 0.000000
-826.049280 -8.851197 0.000000
-823.925760 -8.873265 0.000000
-821.802240 -8.895442 0.000000
-819.678720 -8.917727 0.000000
-817.555200 -8.940123 0.000000
-815.431680 -8.962629 0.000000
-813.308160 -8.985247 0.000000
-811.184640 -9.007977 0.000000
-809.061120 -9.030821 0.000000
-806.937600 -9.053778 0.000000
-804.814080 -9.076850 0.000000
-802.690560 -9.100039 0.000000
-800.567040 -9.123343 0.000000
-798.443520 -9.146765 0.000000
-796.320000 -9.170306 0.000000
-794.196480 -9.193965 0.000000
-792.072960 -9.217745 0.000000
-789.949440 -9.241646 0.000000
-787.825920 -9.265668 0.000000
-785.702400 -9.289813 0.000000
-783.578880 -9.314083 0.000000
-781.455360 -9.338476 0.000000
-779.331840 -9.362996 0.000000
-777.208320 -9.387641 0.000000
-775.084800 -9.412415 0.000000
-772.961280 -9.437317 0.000000
-770.837760 -9.462348 0.000000
-768.714240 -9.487510 0.000000
-766.590720 -9.512803 0.000000
-764.467200 -9.538229 0.000000
-762.343680 -9.563788 0.000000
-760.220160 -9.589481 0.000000
-758.096640 -9.615311 0.000000
-755.973120 -9.641276 0.000000
-753.849600 -9.667380 0.000000
-751.726080 -9.693622 0.000000
-749.602560 -9.720004 0.000000
-747.479040 -9.746527 0.000000
-745.355520 -9.773192 0.000000
-743.232000 -9.800000 0.000000
-741.108480 -9.826952 0.000000
-738.984960 -9.854050 0.000000
-736.861440 -9.881294 0.000000
-734.737920 -9.908686 0.000000
-732.614400 -9.936227 0.000000
-730.490880 -9.963918 0.000000
-728.367360 -9.991760 0.000000
-726.243840 -10.019755 0.000000
-724.120320 -10.047903 0.000000
-721.996800 -10.076207 0.000000
-719.873280 -10.104666 0.000000
-717.749760 -10.133283 0.000000
-715.626240 -10.162059 0.000000
-713.502720 -10.190994 0.000000
-711.379200 -10.220092 0.000000
-709.255680 -10.249351 0.000000
-707.132160 -10.278775 0.000000
-705.008640 -10.308364 0.000000
-702.885120 -10.338119 0.000000
-700.761600 -10.368043 0.000000
-698.638080 -10.398136 0.000000
-696.514560 -10.428400 0.000000
-694.391040 -10.458836 0.000000
-692.267520 -10.489446 0.000000
-690.144000 -10.520231 0.000000
-688.020480 -10.551193 0.000000
-685.896960 -10.582333 0.000000
-683.773440 -10.613652 0.000000
-681.649920 -10.645152 0.000000
-679.526400 -10.676835 0.000000
-677.402880 -10.708702 0.000000
-675.279360 -10.740755 0.000000
-673.155840 -10.772995 0.000000
-671.032320 -10.805424 0.000000
-668.908800 -10.838044 0.000000
-666.785280 -10.870855 0.000000
-664.661760 -10.903861 0.000000
-662.538240 -10.937062 0.000000
-660.414720 -10.970460 0.000000
-658.291200 -11.004057 0.000000
-656.167680 -11.037854 0.000000
-654.044160 -11.071854 0.000000
-651.920640 -11.106058 0.000000
-649.797120 -11.140468 0.000000
-647.673600 -11.175085 0.000000
-645.550080 -11.209912 0.000000
-643.426560 -11.244950 0.000000
-641.303040 -11.280201 0.000000
-639.179520 -11.315668 0.000000
-637.056000 -11.351351 0.000000
-634.932480 -11.387254 0.000000
-632.808960 -11.423377 0.000000
-630.685440 -11.459723 0.000000
-628.561920 -11.496294 0.000000
-626.438400 -11.533091 0.000000
-624.314880 -11.570118 0.000000
-622.191360 -11.607375 0.000000
-620.067840 -11.644866 0.000000
-617.944320 -11.682591 0.000000
-615.820800 -11.720554 0.000000
-613.697280 -11.758757 0.000000
-611.573760 -11.797201 0.000000
-609.450240 -11.835888 0.000000
-607.326720 -11.874822 0.000000
-605.203200 -11.914004 0.000000
-603.079680 -11.953437 0.000000
-600.956160 -11.993123 0.000000
-598.832640 -12.033063 0.000000
-596.709120 -12.073262 0.000000
-594.585600 -12.113721 0.000000
-592.462080 -12.154442 0.000000
-590.338560 -12.195428 0.000000
-588.215040 -12.236681 0.000000
-586.091520 -12.278204 0.000000
-583.968000 -12.320000 0.000000
-581.844480 -12.362071 0.000000
-579.720960 -12.404419 0.000000
-577.597440 -12.447048 0.000000
-575.473920 -12.489959 0.000000
-573.350400 -12.533156 0.000000
-571.226880 -12.576642 0.000000
-569.103360 -12.620419 0.000000
-566.979840 -12.664489 0.000000
-564.856320 -12.708857 0.000000
-562.732800 -12.753524 0.000000
-560.609280 -12.798493 0.000000
-558.485760 -12.843768 0.000000
-556.362240 -12.889351 0.000000
-554.238720 -12.935246 0.000000
-552.115200 -12.981455 0.000000
-549.991680 -13.027982 0.000000
-547.868160 -13.074829 0.000000
-545.744640 -13.122000 0.000000
-543.621120 -13.169499 0.000000
-541.497600 -13.217327 0.000000
-539.374080 -13.265489 0.000000
-537.250560 -13.313988 0.000000
-535.127040 -13.362826 0.000000
-533.003520 -13.412009 0.000000
-530.880000 -13.461538 0.000000
-528.756480 -13.511418 0.000000
-526.632960 -13.561652 0.000000
-524.509440 -13.612244 0.000000
-522.385920 -13.663197 0.000000
-520.262400 -13.714514 0.000000
-518.138880 -13.766200 0.000000
-516.015360 -13.818259 0.000000
-513.891840 -13.870693 0.000000
-511.768320 -13.923507 0.000000
-509.644800 -13.976705 0.000000
-507.521280 -14.030291 0.000000
-505.397760 -14.084269 0.000000
-503.274240 -14.138642 0.000000
-501.150720 -14.193415 0.000000
-499.027200 -14.248592 0.000000
-496.903680 -14.304178 0.000000
-494.780160 -14.360175 0.000000
-492.656640 -14.416590 0.000000
-490.533120 -14.473425 0.000000
-488.409600 -14.530686 0.000000
-486.286080 -14.588377 0.000000
-484.162560 -14.646502 0.000000
-482.039040 -14.705066 0.000000
-479.915520 -14.764073 0.000000
-477.792000 -14.823529 0.000000
-475.668480 -14.883438 0.000000
-473.544960 -14.943805 0.000000
-471.421440 -15.004635 0.000000
-469.297920 -15.065932 0.000000
-467.174400 -15.127701 0.000000
-465.050880 -15.189949 0.000000
-462.927360 -15.252679 0.000000
-460.803840 -15.315897 0.000000
-458.680320 -15.379608 0.000000
-456.556800 -15.443817 0.000000
-454.433280 -15.508531 0.000000
-452.309760 -15.573753 0.000000
-450.186240 -15.639491 0.000000
-448.062720 -15.705748 0.000000
-445.939200 -15.772532 0.000000
-443.815680 -15.839848 0.000000
