0.000000000000000000e+00	1.005913562829552133e+00	1.396022994678747060e-32	6.024960846767692904e-30	5.251106416667204208e-29	5.763434602957689276e-30	2.464913470747533445e-25	1.140261588892661416e-26
4.837770213655283591e+00	9.857355556411967479e-01	1.733115311795311794e-02	7.294541999208988860e-04	8.803610136983270283e-05	1.860985363097699807e-03	1.652202323958603346e-04	3.158173618046729866e-06
9.675540427310567182e+00	9.664853216710143080e-01	3.359094345300377149e-02	1.513919078979816899e-03	3.404084529324665951e-04	3.643175406717284650e-03	3.269878449728539391e-04	1.280692193177622881e-05
1.451331064096584811e+01	9.481124220621435228e-01	4.884337248986182073e-02	2.348281495694677819e-03	7.406100959806989192e-04	5.354254149547329512e-03	4.854563614574655163e-04	2.916617486681286834e-05
1.935108085462113081e+01	9.305693471651877990e-01	6.314860996790452874e-02	3.227790738799835024e-03	1.273504143824172145e-03	7.001134949015853752e-03	6.407710126434258517e-04	5.240485217677626298e-05
2.418885106827641707e+01	9.138113409617988347e-01	7.656322612955196449e-02	4.148034429443048926e-03	1.925215562324171688e-03	8.590030749675752267e-03	7.930692168503141598e-04	8.264577990844227686e-05
2.902662128193169622e+01	8.977962362490332637e-01	8.914040966005395972e-02	5.104915987711784557e-03	2.683031329969977341e-03	1.012651834704729817e-02	9.424810316219029089e-04	1.199702241143932947e-04
3.386439149558698603e+01	8.824842999113695630e-01	1.009301722166172366e-01	6.094633562841273930e-03	3.535308335754250818e-03	1.161559715555867192e-02	1.089129578425000050e-03	1.644220689865469494e-04
3.870216170924226162e+01	8.678380876502439500e-01	1.119795403873383999e-01	7.113660332928949982e-03	4.471388421899682476e-03	1.306174293039961097e-02	1.233131441999519608e-03	2.160116647425887218e-04
4.353993192289755143e+01	8.538223075811364193e-01	1.223327358666979475e-01	8.158726086033647046e-03	5.481520023592544727e-03	1.446895685730685381e-02	1.374597045907506284e-03	2.747193688778016055e-04
4.837770213655283413e+01	8.404036921458019060e-01	1.320313445841596045e-01	9.226800000200695642e-03	6.556785899569154280e-03	1.584081039129984700e-02	1.513631005732390131e-03	3.404988027891093908e-04
5.321547235020811684e+01	8.275508778223525930e-01	1.411144754754793951e-01	1.031507454525129076e-02	7.689036485935794862e-03	1.718048619496531648e-02	1.650332461289435917e-03	4.132798442788728453e-04
5.805324256386339954e+01	8.152342921487437666e-01	1.496189095424389215e-01	1.142095043412988745e-02	8.870828441219402033e-03	1.849081549885085718e-02	1.784795389123772962e-03	4.929713750461338318e-04
6.289101277751868224e+01	8.034260476059242873e-01	1.575792398056780896e-01	1.254202255623936002e-02	1.009536798356527182e-02	1.977431218068646107e-02	1.917108896493176836e-03	5.794638009660759131e-04
6.772878299117397205e+01	7.920998419356395370e-01	1.650280027169230834e-01	1.367606682953084046e-02	1.135645865142285819e-02	2.103320383633950491e-02	2.047357497958577667e-03	6.726313617383769148e-04
7.256655320482924765e+01	7.812308644947414393e-01	1.719958015610115187e-01	1.482102791217300083e-02	1.264845314717935945e-02	2.226946009346558036e-02	2.175621375635761190e-03	7.723342453461767062e-04
7.740432341848452324e+01	7.707957082729981479e-01	1.785114223445431469e-01	1.597500771842219960e-02	1.396620894918766675e-02	2.348481839860074374e-02	2.301976624096619285e-03	8.784205217042513961e-04
8.224209363213981305e+01	7.607722872249103041e-01	1.846019426365785865e-01	1.713625468686737208e-02	1.530504740165087446e-02	2.468080748981567665e-02	2.426495480847288937e-03	9.907279088827102530e-04
8.707986384579510286e+01	7.511397585880427163e-01	1.902928337974276463e-01	1.830315375254743665e-02	1.666071601401918068e-02	2.585876874989604876e-02	2.549246543253358768e-03	1.109085384366453484e-03
9.191763405945040688e+01	7.418784498809724015e-01	1.956080570040800715e-01	1.947421697754940506e-02	1.802935372206399683e-02	2.701987561921176048e-02	2.670294972728745348e-03	1.233314652946412762e-03
9.675540427310566827e+01	7.329697902932197362e-01	2.005701534551091736e-01	2.064807479760593159e-02	1.940745888174585584e-02	2.816515123288541519e-02	2.789702686954641415e-03	1.363231482032185339e-03
1.015931744867609581e+02	7.243962461975621547e-01	2.052003291138095875e-01	2.182346784493462491e-02	2.079185978450490135e-02	2.929548443347049919e-02	2.907528540847863392e-03	1.498646914423251491e-03
1.064309447004162337e+02	7.161412605320155444e-01	2.095185343258027522e-01	2.299923931011041769e-02	2.217968749878415635e-02	3.041164429801214777e-02	3.023828496953841465e-03	1.639368367874010106e-03
1.112687149140715235e+02	7.081891958145608568e-01	2.135435386262606039e-01	2.417432780814749577e-02	2.356835085754713927e-02	3.151429330700576681e-02	3.138655785898112824e-03	1.785200630133046895e-03
1.161064851277267991e+02	7.005252805684949458e-01	2.172930010321606209e-01	2.534776071619976659e-02	2.495551342536562675e-02	3.260399927231433931e-02	3.252061057491436192e-03	1.935946757526261358e-03
1.209442553413820747e+02	6.931355589501330128e-01	2.207835360965107740e-01	2.651864795237804037e-02	2.633907229141656606e-02	3.368124613148354429e-02	3.364092523047274279e-03	2.091408884583834896e-03
1.257820255550373645e+02	6.860068433835554425e-01	2.240307759841846935e-01	2.768617616713758833e-02	2.771713854651897124e-02	3.474644370704025459e-02	3.474796089436319943e-03	2.251388951679805274e-03
1.306197957686926259e+02	6.791266700192450934e-01	2.270494288128113713e-01	2.884960332051973719e-02	2.908801931323532278e-02	3.579993652121320896e-02	3.584215485370764384e-03	2.415689357157697024e-03
1.354575659823479441e+02	6.724832568448289027e-01	2.298533334869981015e-01	3.000825362024426082e-02	3.045020120812593281e-02	3.684201174902110298e-02	3.692392380381034466e-03	2.584113539953853192e-03
1.402953361960032339e+02	6.660654642867981368e-01	2.324555112399616097e-01	3.116151279725252674e-02	3.180233512454158640e-02	3.787290638578000995e-02	3.799366496919599854e-03	2.756466498299656263e-03
1.451331064096584669e+02	6.598627581520565277e-01	2.348682140833413257e-01	3.230882369680204008e-02	3.314322223292754527e-02	3.889281369874299926e-02	3.905175716000076815e-03	2.932555249682588724e-03
1.499708766233137851e+02	6.538651747674991688e-01	2.371029703535079691e-01	3.344968216461777222e-02	3.447180110354490512e-02	3.990188902675593369e-02	4.009856176755103620e-03	3.112189236872163825e-03
1.548086468369690749e+02	6.480632881845841409e-01	2.391706275310098717e-01	3.458363320892039044e-02	3.578713586384224543e-02	4.090025498645484536e-02	4.113442370273258375e-03	3.295180684468368686e-03
1.596464170506243647e+02	6.424481793240638394e-01	2.410813924988647883e-01	3.571026742038240637e-02	3.708840530947848935e-02	4.188800613860450134e-02	4.215967228053493776e-03	3.481344910105648761e-03
1.644841872642796261e+02	6.370114069437401438e-01	2.428448693951603954e-01	3.682921763321506115e-02	3.837489289424807909e-02	4.286521316365127926e-02	4.317462205395129066e-03	3.670500594143128077e-03
1.693219574779349159e+02	6.317449803193091462e-01	2.444700952058275478e-01	3.794015581166748641e-02	3.964597752993268692e-02	4.383192659140400238e-02	4.417957360022256065e-03	3.862470011390154671e-03
1.741597276915902057e+02	6.266413335351224134e-01	2.459655732344546153e-01	3.904279014722892432e-02	4.090112513243446268e-02	4.478818012593548809e-02	4.517481426223407537e-03	4.057079228154064979e-03
1.789974979052454671e+02	6.216933012880211384e-01	2.473393045775815202e-01	4.013686235276990588e-02	4.213988085546935269e-02	4.573399360328812835e-02	4.616061884770453379e-03	4.254158267652935477e-03
1.838352681189008138e+02	6.168940961133373424e-01	2.485988177260107235e-01	4.122214514074286351e-02	4.336186195764484691e-02	4.666937561634397491e-02	4.713725028864795309e-03	4.453541246608862768e-03
