9.675540427310568248e+02	2.849010515465471571e-01	1.849566844848644920e-01	2.312889147212041085e-01	1.384529812999698017e-01	6.649195878934671677e-02	2.581197737844763418e-02	6.809640663049797149e-02
9.723918129447120009e+02	2.836611084690968676e-01	1.848168850296552923e-01	2.317265452575678064e-01	1.386651106840826042e-01	6.691413051405645240e-02	2.581197737844763418e-02	6.840421751797119698e-02
9.772295831583674044e+02	2.824375972129350987e-01	1.846724999260951627e-01	2.321595947093572920e-01	1.388953874666437049e-01	6.730515147390883635e-02	2.581197737844763418e-02	6.871776668349008355e-02
9.820673533720223531e+02	2.812301073979123212e-01	1.845236400121167408e-01	2.325883446732469051e-01	1.391414355554311533e-01	6.766883595098896476e-02	2.581197737844763418e-02	6.903563388273420420e-02
9.869051235856777566e+02	2.800382561712114748e-01	1.843704134273607131e-01	2.330130473038111993e-01	1.394011729934168109e-01	6.800850930891659540e-02	2.581197737844763418e-02	6.935659826771350955e-02
9.917428937993331601e+02	2.788616850714930595e-01	1.842129257539479592e-01	2.334339288424182313e-01	1.396727747063960801e-01	6.832707089291496783e-02	2.581197737844763418e-02	6.967961220525999144e-02
9.965806640129884499e+02	2.777000572898020714e-01	1.840512801426161527e-01	2.338511927021693637e-01	1.399546400189592976e-01	6.862704883597794958e-02	2.581197737844763418e-02	7.000377848290539884e-02
1.001418434226643626e+03	2.765530552763005856e-01	1.838855774260459708e-01	2.342650221656198684e-01	1.402453643262504546e-01	6.891064781261849181e-02	2.581197737844763418e-02	7.032833046559487655e-02
1.006256204440298802e+03	2.754203786484398786e-01	1.837159162209685004e-01	2.346755827447292719e-01	1.405437143877374118e-01	6.917979064767122710e-02	2.581197737844763418e-02	7.065261482288388850e-02
1.011093974653954206e+03	2.743017423618973605e-01	1.835423930204408138e-01	2.350830242461424691e-01	1.408486067778629280e-01	6.943615457085496045e-02	2.581197737844763418e-02	7.097607649523166029e-02
1.015931744867609382e+03	2.731968751105754434e-01	1.833651022774998862e-01	2.354874825793701609e-01	1.411590890882579996e-01	6.968120280605845374e-02	2.581197737844763418e-02	7.129824561066819277e-02
1.020769515081264785e+03	2.721055179262966139e-01	1.831841364812498429e-01	2.358890813406169240e-01	1.414743235283184297e-01	6.991621209566201145e-02	2.581197737844763418e-02	7.161872610028631458e-02
1.025607285294920075e+03	2.710274229526035694e-01	1.829995862263027462e-01	2.362879332008041289e-01	1.417935726163578047e-01	7.014229668296312337e-02	2.581197737844763418e-02	7.193718579339881958e-02
1.030445055508575479e+03	2.699623523703655326e-01	1.828115402763756669e-01	2.366841411226738856e-01	1.421161866931227313e-01	7.036042920846953541e-02	2.581197737844763418e-02	7.225334780142275704e-02
1.035282825722230655e+03	2.689100774557589002e-01	1.826200856227446212e-01	2.370777994286703272e-01	1.424415930239362749e-01	7.057145891717851727e-02	2.581197737844763418e-02	7.256698302414146817e-02
1.040120595935886058e+03	2.678703777536883268e-01	1.824253075381661038e-01	2.374689947385134059e-01	1.427692862857810052e-01	7.077612752286192854e-02	2.581197737844763418e-02	7.287790363341935251e-02
1.044958366149541234e+03	2.668430403518927685e-01	1.822272896267997655e-01	2.378578067929587869e-01	1.430988202618140026e-01	7.097508303085346693e-02	2.581197737844763418e-02	7.318595740811134620e-02
1.049796136363196410e+03	2.658278592428765519e-01	1.820261138705977777e-01	2.382443091781243083e-01	1.434298005886190108e-01	7.116889178203920918e-02	2.581197737844763418e-02	7.349102281017333427e-02
1.054633906576851814e+03	2.648246347624592101e-01	1.818218606725671704e-01	2.386285699629243362e-01	1.437618784213792467e-01	7.135804894694967870e-02	2.581197737844763418e-02	7.379300470615048069e-02
1.059471676790506763e+03	2.638331730951786191e-01	1.816146088972602768e-01	2.390106522605488504e-01	1.440947448994767954e-01	7.154298766939835852e-02	2.581197737844763418e-02	7.409183065056719475e-02
1.064309447004162394e+03	2.628532858380352999e-01	1.814044359088032854e-01	2.393906147235259907e-01	1.444281263101180324e-01	7.172408703344762548e-02	2.581197737844763418e-02	7.438744765849981955e-02
