1.000826257018363918e+00	9.862490306958762026e-04	-6.222334231207057127e-04	-5.697263234278788797e-04	-1.975475186384108642e-03	5.677713231534334921e-04	7.871575607180185917e-04
9.117183911981681099e-01	7.361435112320278973e-02	6.694230756243752314e-03	2.818381839822339287e-03	1.536297229969901465e-02	-3.277975118781660101e-03	-6.930352098355876261e-03
8.414089131202522331e-01	1.291029815646724810e-01	1.040702038241083857e-02	9.470609493812799304e-03	2.226290084312280981e-02	-4.528739908148581884e-03	-8.123685496124116029e-03
7.849167816192553770e-01	1.691639586306762644e-01	1.423664318931115030e-02	1.653495458170663873e-02	2.845966487661596989e-02	-5.038443908379149766e-03	-8.273558989187993970e-03
7.389752854312600094e-01	1.978573170738679166e-01	1.811913620972328831e-02	2.368328937949476173e-02	3.407956978262913217e-02	-5.015443832578015716e-03	-7.699154044398625989e-03
7.011408100571770996e-01	2.181945240324431323e-01	2.200010370107826491e-02	3.069924437024530023e-02	3.919886579644964869e-02	-4.609628099997505231e-03	-6.623919857397349981e-03
6.695802127165603190e-01	2.324017954560033128e-01	2.584104493669458005e-02	3.744162523487924721e-02	4.387876404290094040e-02	-3.931325153403227024e-03	-5.212117233637552499e-03
6.429145263845681413e-01	2.421239380324318458e-01	2.961517714139015600e-02	4.382304763406928705e-02	4.816911163608232627e-02	-3.061643403455888666e-03	-3.584157425086659157e-03
6.201030019714209862e-01	2.485753671211276827e-01	3.330431635259516188e-02	4.979430916931663897e-02	5.211106025636019767e-02	-2.060111111738314234e-03	-1.827943759083784170e-03
6.003570469587606873e-01	2.526519632254625725e-01	3.689656997921279130e-02	5.533297636959772642e-02	5.573905852597911548e-02	-9.703284191868694715e-04	-7.286639827459824104e-06
5.830763274296002496e-01	2.550139167918103467e-01	4.038463074910270817e-02	6.043507814576738052e-02	5.908234290159240787e-02	1.758524248878821710e-04	1.831851557237791509e-03
5.678013029143472723e-01	2.561470810519031471e-01	4.376451613100559163e-02	6.510908606810475452e-02	6.216605632403290893e-02	1.355236432790745196e-03	3.656721077814658293e-03
5.541779472010602836e-01	2.564084039671474802e-01	4.703463770746020567e-02	6.937157565958483596e-02	6.501209039455008165e-02	2.551001771560655433e-03	5.444343298633009740e-03
5.419315076420885280e-01	2.560595666121726621e-01	5.019511490255093578e-02	7.324412118224407631e-02	6.763972205093912726e-02	3.751012533784830755e-03	7.178955076218618975e-03
5.308469701080001935e-01	2.552918857145667908e-01	5.324726964278751751e-02	7.675109353513850929e-02	7.006609734744957685e-02	4.946573135783036840e-03	8.850110516274567810e-03
5.207545003695038810e-01	2.542447456136797124e-01	5.619325495966537298e-02	7.991811755358668723e-02	7.230660133366342834e-02	6.131509385745221620e-03	1.045127078415394178e-02
5.115185799896951879e-01	2.530192377953552896e-01	5.903578271666160698e-02	8.277100910738059703e-02	7.437514294572176998e-02	7.301491109964823936e-03	1.197875633521964904e-02
5.030298862812637717e-01	2.516882511925168653e-01	6.177792466418341455e-02	8.533505979732028401e-02	7.628437635425612540e-02	8.453533331256271599e-03	1.343096837920353288e-02
4.951992115319137633e-01	2.503039341915896943e-01	6.442296771023406365e-02	8.763457208303690460e-02	7.804587467992860073e-02	9.585629366065051560e-03	1.480781043723165998e-02
4.879528987577712584e-01	2.489032105445350418e-01	6.697430924758392135e-02	8.969257355381810015e-02	7.967026788784466185e-02	1.069648133185851710e-02	1.611025867658915159e-02
4.812294061808767287e-01	2.475118545165644890e-01	6.943538204845287054e-02	9.153065815786161352e-02	8.116735363462790342e-02	1.178530253520242155e-02	1.734004292641228712e-02
4.749767126473384282e-01	2.461474995681476874e-01	7.180960095747190852e-02	9.316891629643903050e-02	8.254618759125095795e-02	1.285167285918165959e-02	1.849941008016741176e-02
