4.113565411963965857e-01	2.651944019512484374e-01	1.408067348919902206e-01	8.339401840485465012e-02	4.725573287949928758e-02	1.540049684319107562e-02	3.659207383262902402e-02
4.065617244921000406e-01	2.620325260931034017e-01	1.445253726504329983e-01	8.566699560118820611e-02	4.791220527243442162e-02	1.567423487564623824e-02	3.762694101490398485e-02
4.018390644000942591e-01	2.589358360967916051e-01	1.481363899824998109e-01	8.787652752538666068e-02	4.857246173527703104e-02	1.595863271556568347e-02	3.868108754419420647e-02
3.971893480730767090e-01	2.559011370043686173e-01	1.516458833754465441e-01	9.002787446433346830e-02	4.923469727693863957e-02	1.625222396640315162e-02	3.974883583924214425e-02
3.926130328306959294e-01	2.529256051091514079e-01	1.550593419633306824e-01	9.212556540439324759e-02	4.989737863610474444e-02	1.655370637423496383e-02	4.082536968189825338e-02
3.881102983338054480e-01	2.500067354931916896e-01	1.583817245863493595e-01	9.417350491536308210e-02	5.055920483466310594e-02	1.686192149565024848e-02	4.190661034078626418e-02
3.836810911456357553e-01	2.471422970980738099e-01	1.616175262586459771e-01	9.617506454317963083e-02	5.121907344815900681e-02	1.717583709014203902e-02	4.298911041597292676e-02
3.793251627752494692e-01	2.443302942485065798e-01	1.647708355394965074e-01	9.813316094186205762e-02	5.187605176777504434e-02	1.749453185764567043e-02	4.406996286927380296e-02
3.750421021415573097e-01	2.415689337030085260e-01	1.678453840898326554e-01	1.000503226549914193e-01	5.252935214711750705e-02	1.781718219556648747e-02	4.514672306773528238e-02
3.708313632615926614e-01	2.388565964386363261e-01	1.708445895135471404e-01	1.019287471827488439e-01	5.317831092882149141e-02	1.814305069568227999e-02	4.621734197878039907e-02
3.666922888514460022e-01	2.361918134903589761e-01	1.737715924265907652e-01	1.037703497355819127e-01	5.382237043310848790e-02	1.847147614079037645e-02	4.728010892193255238e-02
3.626241304294850476e-01	2.335732452630484568e-01	1.766292885627878118e-01	1.055768048743049164e-01	5.446106356503793711e-02	1.880186479483223969e-02	4.833360251031264265e-02
3.586260654268683679e-01	2.309996638174813266e-01	1.794203566103618197e-01	1.073495820640376769e-01	5.509400066108329636e-02	1.913368280927291859e-02	4.937664861070366340e-02
3.546972117378658917e-01	2.284699377032174683e-01	1.821472823746424774e-01	1.090899760217128173e-01	5.572085825037076390e-02	1.946644959342691897e-02	5.040828431857273528e-02
3.508366400803970553e-01	2.259830189724557625e-01	1.848123797779653577e-01	1.107991326103888174e-01	5.634136945276255887e-02	1.979973201779583469e-02	5.142772708804360660e-02
3.470433844839970750e-01	2.235379320614270526e-01	1.874178091353689846e-01	1.124780709252613392e-01	5.695531577607460677e-02	2.013313933782165041e-02	5.243434827985825331e-02
3.433164511768447280e-01	2.211337642708302298e-01	1.899655930826165129e-01	1.141277021234654576e-01	5.756252010905724831e-02	2.046631874119632377e-02	5.342765049579849962e-02
3.396548261044456951e-01	2.187696576153235484e-01	1.924576304798409909e-01	1.157488454702802205e-01	5.816284073616559414e-02	2.079895143537410090e-02	5.440724815837889861e-02
3.360574812791206623e-01	2.164448018450720046e-01	1.948957085684727975e-01	1.173422420062733007e-01	5.875616622531221883e-02	2.113074920352624175e-02	5.537285087203178136e-02
3.325233801307990178e-01	2.141584284706139485e-01	1.972815136199680131e-01	1.189085661816240008e-01	5.934241106133713445e-02	2.146145136713082865e-02	5.632424916833599082e-02
3.290514820050801648e-01	2.119098056465224533e-01	1.996166402812884211e-01	1.204484357539343797e-01	5.992151191636842233e-02	2.179082210193729677e-02	5.726130229467774752e-02
3.256407459335041721e-01	2.096982337900804017e-01	2.019025997932930305e-01	1.219624202030816368e-01	6.049342446402788953e-02	2.211864806138572753e-02	5.818392775443597537e-02
3.222901337829692237e-01	2.075230418289580880e-01	2.041408272335032692e-01	1.234510478800519007e-01	6.105812065794086196e-02	2.244473626786733927e-02	5.909209234851808823e-02
3.189986128758129369e-01	2.053835839871056279e-01	2.063326879135147507e-01	1.249148120753433150e-01	6.161558640656584346e-02	2.276891223763143762e-02	5.998580450383483170e-02
3.157651581588662992e-01	2.032792370311140295e-01	2.084794830431482282e-01	1.263541761656828966e-01	6.216581958624711052e-02	2.309101830980179321e-02	6.086510770494833744e-02
3.125887539884775190e-01	2.012093979104707109e-01	2.105824547578307171e-01	1.277695779748178884e-01	6.270882834285275431e-02	2.341091215397014813e-02	6.173007487138886668e-02
3.094683955888153926e-01	1.991734817347056152e-01	2.126427905923057027e-01	1.291614334644658746e-01	6.324462963959665007e-02	2.372846543427887742e-02	6.258080354564046766e-02
3.064030902324656469e-01	1.971709200386221050e-01	2.146616274722761841e-01	1.305301398546633018e-01	6.377324801483186256e-02	2.404356261086822849e-02	6.341741177608119229e-02
3.033918581852303453e-01	1.952011592938294737e-01	2.166400552857132011e-01	1.318760782583339175e-01	6.429471451889608169e-02	2.435609986211431655e-02	6.424003459569120611e-02
3.004337334509554203e-01	1.932636596308092425e-01	2.185791200870855489e-01	1.331996159025570781e-01	6.480906580361499303e-02	2.466598411328035229e-02	6.504882101150588625e-02
2.975277643470056188e-01	1.913578937408999259e-01	2.204798269804842670e-01	1.345011079984542446e-01	6.531634334193905933e-02	2.497313215909570394e-02	6.584393143192961151e-02
2.946730139365446588e-01	1.894833459319980040e-01	2.223431427213582445e-01	1.357808993125736996e-01	6.581659275849595370e-02	2.527746986940824711e-02	6.662553546942957816e-02
2.918685603399617801e-01	1.876395113155526484e-01	2.241699980711994167e-01	1.370393254849203990e-01	6.630986325466758924e-02	2.557893146846182408e-02	6.739381006504460703e-02
2.891134969445194880e-01	1.858258951056697972e-01	2.259612899348919790e-01	1.382767141321609439e-01	6.679620711421555002e-02	2.587745887956424337e-02	6.814893788878624570e-02
2.864069325284975265e-01	1.840420120139124316e-01	2.277178833064632535e-01	1.394933857688752388e-01	6.727567927754167509e-02	2.617300112795905784e-02	6.889110597655909163e-02
2.837479913137178622e-01	1.822873857257593100e-01	2.294406130455521331e-01	1.406896545748851646e-01	6.774833697443261027e-02	2.646551379561975018e-02	6.962050456984143765e-02
2.811358129582854914e-01	1.805615484467169296e-01	2.311302855039654713e-01	1.418658290325519045e-01	6.821423940664124441e-02	2.675495852246781783e-02	7.033732612917938110e-02
2.785695524996271155e-01	1.788640405078207873e-01	2.327876800191567841e-01	1.430222124543946149e-01	6.867344747294265583e-02	2.704130254919372839e-02	7.104176449667252979e-02
2.760483802564128730e-01	1.771944100217520968e-01	2.344135502892754352e-01	1.441591034183586084e-01	6.912602353039724867e-02	2.732451829744652477e-02	7.173401418616548453e-02
2.735714816966619001e-01	1.755522125820731805e-01	2.360086256425514284e-01	1.452767961254755047e-01	6.957203118648946916e-02	2.760458298366653268e-02	7.241426978289021432e-02
