0.000000000000000000e+00 1.000826257018363918e+00 9.862490306958759858e-04 -6.222334231207058211e-04 -5.697263234278788797e-04 -1.975475186384108642e-03 5.677713231534334921e-04 7.871575607180184833e-04
4.837770213655283591e-01 1.000824051168545337e+00 9.671707571630703583e-04 -6.308130558788924754e-04 -5.630726567807716604e-04 -1.961758558930343493e-03 5.769669383461570062e-04 7.874554075380865584e-04
9.675540427310567182e-01 1.000737738331462179e+00 1.004083556719978943e-03 -6.344493083307824926e-04 -5.541579739677655967e-04 -1.931861543153094761e-03 5.893240128715807654e-04 7.893229243953062482e-04
1.451331064096585077e+00 1.000567995635762042e+00 1.095684368007332921e-03 -6.340879726702974709e-04 -5.415206198003320219e-04 -1.887256814233942122e-03 6.056285704825353257e-04 7.935568324527783168e-04
1.935108085462113436e+00 1.000316022229132740e+00 1.241863289806378282e-03 -6.307721386826433156e-04 -5.240977444922251998e-04 -1.829687551698764561e-03 6.261187096253299040e-04 8.005532063107701889e-04
2.418885106827641795e+00 9.999828849601889447e-01 1.443569578375420272e-03 -6.249598591178541322e-04 -5.015988113402895668e-04 -1.760214537819917036e-03 6.501325931355934722e-04 8.101860765757459186e-04
2.902662128193170155e+00 9.995685313814723916e-01 1.702966926480337529e-03 -6.163725880464583293e-04 -4.750022480715042870e-04 -1.678589400752724704e-03 6.769130473843681462e-04 8.215528815330043868e-04
3.386439149558698514e+00 9.990729459520062417e-01 2.021587798356800410e-03 -6.039559679238887041e-04 -4.459382941224410276e-04 -1.583855291132220443e-03 7.057156463574949671e-04 8.335001564587742528e-04
3.870216170924226873e+00 9.984975138227636382e-01 2.398428571692229772e-03 -5.866373666975737691e-04 -4.155440529920182216e-04 -1.475472031480639734e-03 7.363205805759645258e-04 8.453904761381076825e-04
4.353993192289754788e+00 9.978444016404839356e-01 2.830630863149764982e-03 -5.637822220765647966e-04 -3.836524117049088314e-04 -1.353239013722423809e-03 7.688546823783124059e-04 8.567864614892149039e-04
4.837770213655283591e+00 9.971169077203316800e-01 3.314492641097960355e-03 -5.351160480536784180e-04 -3.493945707192013320e-04 -1.218396565906399278e-03 8.034303164290809056e-04 8.680765068191989824e-04
5.321547235020811506e+00 9.963182499701733752e-01 3.847432526865139646e-03 -5.011934644842408210e-04 -3.113166163541725736e-04 -1.072962571007989377e-03 8.399445274358940255e-04 8.798456273696343005e-04
